Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Valcea, 173597 SUTESTI, Anul 2026, Numar persoane, 153
65-69 ani, Total, Valcea, 173855 TETOIU, Anul 2026, Numar persoane, 106
65-69 ani, Total, Valcea, 174496 TITESTI, Anul 2026, Numar persoane, 36
65-69 ani, Total, Valcea, 173935 TOMSANI, Anul 2026, Numar persoane, 223
65-69 ani, Total, Valcea, 174021 VAIDEENI, Anul 2026, Numar persoane, 220
65-69 ani, Total, Valcea, 174085 VALEA MARE, Anul 2026, Numar persoane, 134
65-69 ani, Total, Valcea, 174156 VLADESTI, Anul 2026, Numar persoane, 200
65-69 ani, Total, Valcea, 174218 VOICESTI, Anul 2026, Numar persoane, 94
65-69 ani, Total, Valcea, 174254 VOINEASA, Anul 2026, Numar persoane, 119
65-69 ani, Total, Valcea, 174290 ZATRENI, Anul 2026, Numar persoane, 96
70-74 ani, Total, Valcea, 167473 MUNICIPIUL RAMNICU VALCEA, Anul 2026, Numar persoane, 6734
70-74 ani, Total, Valcea, 167981 MUNICIPIUL DRAGASANI, Anul 2026, Numar persoane, 1080
70-74 ani, Total, Valcea, 168372 ORAS BABENI, Anul 2026, Numar persoane, 406
70-74 ani, Total, Valcea, 167641 ORAS BAILE GOVORA, Anul 2026, Numar persoane, 205
70-74 ani, Total, Valcea, 167696 ORAS BAILE OLANESTI, Anul 2026, Numar persoane, 240
70-74 ani, Total, Valcea, 168452 ORAS BALCESTI, Anul 2026, Numar persoane, 258
70-74 ani, Total, Valcea, 168602 ORAS BERBESTI, Anul 2026, Numar persoane, 200
70-74 ani, Total, Valcea, 167794 ORAS BREZOI, Anul 2026, Numar persoane, 330
70-74 ani, Total, Valcea, 167909 ORAS CALIMANESTI, Anul 2026, Numar persoane, 484
70-74 ani, Total, Valcea, 168041 ORAS HOREZU, Anul 2026, Numar persoane, 352
70-74 ani, Total, Valcea, 168130 ORAS OCNELE MARI, Anul 2026, Numar persoane, 209
70-74 ani, Total, Valcea, 168229 ALUNU, Anul 2026, Numar persoane, 161
70-74 ani, Total, Valcea, 168309 AMARASTI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Valcea, 168559 BARBATESTI, Anul 2026, Numar persoane, 206
70-74 ani, Total, Valcea, 168675 BERISLAVESTI, Anul 2026, Numar persoane, 153
70-74 ani, Total, Valcea, 168755 BOISOARA, Anul 2026, Numar persoane, 82
70-74 ani, Total, Valcea, 168791 BUDESTI, Anul 2026, Numar persoane, 336
70-74 ani, Total, Valcea, 168880 BUJORENI, Anul 2026, Numar persoane, 228
70-74 ani, Total, Valcea, 168960 BUNESTI, Anul 2026, Numar persoane, 159
70-74 ani, Total, Valcea, 169119 CAINENI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Valcea, 169039 CERNISOARA, Anul 2026, Numar persoane, 193
70-74 ani, Total, Valcea, 169182 COPACENI, Anul 2026, Numar persoane, 132
70-74 ani, Total, Valcea, 169253 COSTESTI, Anul 2026, Numar persoane, 161
70-74 ani, Total, Valcea, 169306 CRETENI, Anul 2026, Numar persoane, 118
70-74 ani, Total, Valcea, 169351 DAESTI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Valcea, 169404 DANICEI, Anul 2026, Numar persoane, 116
70-74 ani, Total, Valcea, 174502 DICULESTI, Anul 2026, Numar persoane, 91
70-74 ani, Total, Valcea, 169547 DRAGOESTI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Valcea, 169681 FARTATESTI, Anul 2026, Numar persoane, 180
70-74 ani, Total, Valcea, 169583 FAURESTI, Anul 2026, Numar persoane, 72
70-74 ani, Total, Valcea, 169896 FRANCESTI, Anul 2026, Numar persoane, 289
70-74 ani, Total, Valcea, 169994 GALICEA, Anul 2026, Numar persoane, 240
70-74 ani, Total, Valcea, 170097 GHIOROIU, Anul 2026, Numar persoane, 64
70-74 ani, Total, Valcea, 170168 GLAVILE, Anul 2026, Numar persoane, 101
70-74 ani, Total, Valcea, 170220 GOLESTI, Anul 2026, Numar persoane, 155
70-74 ani, Total, Valcea, 170346 GRADISTEA, Anul 2026, Numar persoane, 132
70-74 ani, Total, Valcea, 170444 GUSOENI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Valcea, 170514 IONESTI, Anul 2026, Numar persoane, 247
70-74 ani, Total, Valcea, 174511 LACUSTENI, Anul 2026, Numar persoane, 59
70-74 ani, Total, Valcea, 170685 LADESTI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Valcea, 170612 LALOSU, Anul 2026, Numar persoane, 96
70-74 ani, Total, Valcea, 170792 LAPUSATA, Anul 2026, Numar persoane, 127
70-74 ani, Total, Valcea, 170872 LIVEZI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Valcea, 170952 LUNGESTI, Anul 2026, Numar persoane, 154
70-74 ani, Total, Valcea, 171101 MACIUCA, Anul 2026, Numar persoane, 83
70-74 ani, Total, Valcea, 171209 MADULARI, Anul 2026, Numar persoane, 75
70-74 ani, Total, Valcea, 171021 MALAIA, Anul 2026, Numar persoane, 91
70-74 ani, Total, Valcea, 171272 MALDARESTI, Anul 2026, Numar persoane, 108
70-74 ani, Total, Valcea, 171067 MATEESTI, Anul 2026, Numar persoane, 133
70-74 ani, Total, Valcea, 171325 MIHAESTI, Anul 2026, Numar persoane, 346
70-74 ani, Total, Valcea, 171469 MILCOIU, Anul 2026, Numar persoane, 64
70-74 ani, Total, Valcea, 174520 MITROFANI, Anul 2026, Numar persoane, 50
70-74 ani, Total, Valcea, 171539 MUEREASCA, Anul 2026, Numar persoane, 118
70-74 ani, Total, Valcea, 171628 NICOLAE BALCESCU, Anul 2026, Numar persoane, 179
70-74 ani, Total, Valcea, 171806 OLANU, Anul 2026, Numar persoane, 170
70-74 ani, Total, Valcea, 171879 ORLESTI, Anul 2026, Numar persoane, 209
70-74 ani, Total, Valcea, 171931 OTESANI, Anul 2026, Numar persoane, 121
70-74 ani, Total, Valcea, 171995 PAUSESTI, Anul 2026, Numar persoane, 159
70-74 ani, Total, Valcea, 172082 PAUSESTI-MAGLASI, Anul 2026, Numar persoane, 186
70-74 ani, Total, Valcea, 172153 PERISANI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Valcea, 172279 PESCEANA, Anul 2026, Numar persoane, 83
70-74 ani, Total, Valcea, 172340 PIETRARI, Anul 2026, Numar persoane, 170
70-74 ani, Total, Valcea, 172377 POPESTI, Anul 2026, Numar persoane, 152
70-74 ani, Total, Valcea, 172457 PRUNDENI, Anul 2026, Numar persoane, 239
70-74 ani, Total, Valcea, 172509 RACOVITA, Anul 2026, Numar persoane, 73
70-74 ani, Total, Valcea, 172581 ROESTI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Valcea, 172698 ROSIILE, Anul 2026, Numar persoane, 92
70-74 ani, Total, Valcea, 172812 RUNCU, Anul 2026, Numar persoane, 68
70-74 ani, Total, Valcea, 172894 SALATRUCEL, Anul 2026, Numar persoane, 120
70-74 ani, Total, Valcea, 172947 SCUNDU, Anul 2026, Numar persoane, 125
70-74 ani, Total, Valcea, 172992 SINESTI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Valcea, 173686 SIRINEASA, Anul 2026, Numar persoane, 122
70-74 ani, Total, Valcea, 173061 SLATIOARA, Anul 2026, Numar persoane, 172
70-74 ani, Total, Valcea, 173132 STANESTI, Anul 2026, Numar persoane, 71
70-74 ani, Total, Valcea, 173748 STEFANESTI, Anul 2026, Numar persoane, 187
70-74 ani, Total, Valcea, 173230 STOENESTI, Anul 2026, Numar persoane, 211
70-74 ani, Total, Valcea, 173374 STOILESTI, Anul 2026, Numar persoane, 168
70-74 ani, Total, Valcea, 173533 STROESTI, Anul 2026, Numar persoane, 135
70-74 ani, Total, Valcea, 173793 SUSANI, Anul 2026, Numar persoane, 150
70-74 ani, Total, Valcea, 173597 SUTESTI, Anul 2026, Numar persoane, 121
70-74 ani, Total, Valcea, 173855 TETOIU, Anul 2026, Numar persoane, 117
70-74 ani, Total, Valcea, 174496 TITESTI, Anul 2026, Numar persoane, 55
