Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Bacau, 24187 PANCESTI, Anul 2026, Numar persoane, 169
65-69 ani, Total, Bacau, 24034 PARAVA, Anul 2026, Numar persoane, 142
65-69 ani, Total, Bacau, 24276 PARGARESTI, Anul 2026, Numar persoane, 219
65-69 ani, Total, Bacau, 24089 PARINCEA, Anul 2026, Numar persoane, 115
65-69 ani, Total, Bacau, 24338 PARJOL, Anul 2026, Numar persoane, 271
65-69 ani, Total, Bacau, 24427 PLOPANA, Anul 2026, Numar persoane, 109
65-69 ani, Total, Bacau, 24524 PODU TURCULUI, Anul 2026, Numar persoane, 241
65-69 ani, Total, Bacau, 24631 PODURI, Anul 2026, Numar persoane, 416
65-69 ani, Total, Bacau, 26361 PRAJESTI, Anul 2026, Numar persoane, 69
65-69 ani, Total, Bacau, 24766 RACACIUNI, Anul 2026, Numar persoane, 309
65-69 ani, Total, Bacau, 24837 RACHITOASA, Anul 2026, Numar persoane, 191
65-69 ani, Total, Bacau, 24711 RACOVA, Anul 2026, Numar persoane, 181
65-69 ani, Total, Bacau, 24999 ROSIORI, Anul 2026, Numar persoane, 96
65-69 ani, Total, Bacau, 25148 SANDULENI, Anul 2026, Numar persoane, 211
65-69 ani, Total, Bacau, 26320 SARATA, Anul 2026, Numar persoane, 102
65-69 ani, Total, Bacau, 25068 SASCUT, Anul 2026, Numar persoane, 486
65-69 ani, Total, Bacau, 25228 SAUCESTI, Anul 2026, Numar persoane, 293
65-69 ani, Total, Bacau, 25291 SCORTENI, Anul 2026, Numar persoane, 141
65-69 ani, Total, Bacau, 25362 SECUIENI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Bacau, 25488 SOLONT, Anul 2026, Numar persoane, 165
65-69 ani, Total, Bacau, 25521 STANISESTI, Anul 2026, Numar persoane, 145
65-69 ani, Total, Bacau, 20670 STEFAN CEL MARE, Anul 2026, Numar persoane, 223
65-69 ani, Total, Bacau, 25629 STRUGARI, Anul 2026, Numar persoane, 94
65-69 ani, Total, Bacau, 25692 TAMASI, Anul 2026, Numar persoane, 129
65-69 ani, Total, Bacau, 25825 TARGU TROTUS, Anul 2026, Numar persoane, 295
65-69 ani, Total, Bacau, 25745 TATARASTI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Bacau, 25861 TRAIAN, Anul 2026, Numar persoane, 147
65-69 ani, Total, Bacau, 25932 UNGURENI, Anul 2026, Numar persoane, 164
65-69 ani, Total, Bacau, 26029 URECHESTI, Anul 2026, Numar persoane, 198
65-69 ani, Total, Bacau, 26083 VALEA SEACA, Anul 2026, Numar persoane, 125
65-69 ani, Total, Bacau, 26118 VULTURENI, Anul 2026, Numar persoane, 91
65-69 ani, Total, Bacau, 26289 ZEMES, Anul 2026, Numar persoane, 245
70-74 ani, Total, Bacau, 20297 MUNICIPIUL BACAU, Anul 2026, Numar persoane, 10658
70-74 ani, Total, Bacau, 20876 MUNICIPIUL MOINESTI, Anul 2026, Numar persoane, 1122
70-74 ani, Total, Bacau, 20563 MUNICIPIUL ONESTI, Anul 2026, Numar persoane, 2913
70-74 ani, Total, Bacau, 20778 ORAS BUHUSI, Anul 2026, Numar persoane, 981
70-74 ani, Total, Bacau, 20821 ORAS COMANESTI, Anul 2026, Numar persoane, 1100
70-74 ani, Total, Bacau, 22166 ORAS DARMANESTI, Anul 2026, Numar persoane, 661
70-74 ani, Total, Bacau, 20910 ORAS SLANIC-MOLDOVA, Anul 2026, Numar persoane, 260
70-74 ani, Total, Bacau, 20965 ORAS TARGU OCNA, Anul 2026, Numar persoane, 687
70-74 ani, Total, Bacau, 21007 AGAS, Anul 2026, Numar persoane, 325
70-74 ani, Total, Bacau, 21098 ARDEOANI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Bacau, 21123 ASAU, Anul 2026, Numar persoane, 293
70-74 ani, Total, Bacau, 21196 BALCANI, Anul 2026, Numar persoane, 330
70-74 ani, Total, Bacau, 21454 BARSANESTI, Anul 2026, Numar persoane, 242
70-74 ani, Total, Bacau, 21249 BERESTI-BISTRITA, Anul 2026, Numar persoane, 88
70-74 ani, Total, Bacau, 21338 BERESTI-TAZLAU, Anul 2026, Numar persoane, 214
70-74 ani, Total, Bacau, 21418 BERZUNTI, Anul 2026, Numar persoane, 219
70-74 ani, Total, Bacau, 21506 BLAGESTI, Anul 2026, Numar persoane, 282
70-74 ani, Total, Bacau, 21560 BOGDANESTI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Bacau, 21597 BRUSTUROASA, Anul 2026, Numar persoane, 147
70-74 ani, Total, Bacau, 26338 BUCIUMI, Anul 2026, Numar persoane, 137
70-74 ani, Total, Bacau, 21668 BUHOCI, Anul 2026, Numar persoane, 177
70-74 ani, Total, Bacau, 21757 CAIUTI, Anul 2026, Numar persoane, 227
70-74 ani, Total, Bacau, 21720 CASIN, Anul 2026, Numar persoane, 202
70-74 ani, Total, Bacau, 21855 CLEJA, Anul 2026, Numar persoane, 165
70-74 ani, Total, Bacau, 21891 COLONESTI, Anul 2026, Numar persoane, 56
70-74 ani, Total, Bacau, 21971 CORBASCA, Anul 2026, Numar persoane, 149
70-74 ani, Total, Bacau, 22059 COTOFANESTI, Anul 2026, Numar persoane, 108
70-74 ani, Total, Bacau, 22111 DAMIENESTI, Anul 2026, Numar persoane, 85
70-74 ani, Total, Bacau, 22237 DEALU MORII, Anul 2026, Numar persoane, 98
70-74 ani, Total, Bacau, 22380 DOFTEANA, Anul 2026, Numar persoane, 423
70-74 ani, Total, Bacau, 22460 FARAOANI, Anul 2026, Numar persoane, 180
70-74 ani, Total, Bacau, 22488 FILIPENI, Anul 2026, Numar persoane, 77
70-74 ani, Total, Bacau, 22576 FILIPESTI, Anul 2026, Numar persoane, 205
70-74 ani, Total, Bacau, 22665 GAICEANA, Anul 2026, Numar persoane, 95
70-74 ani, Total, Bacau, 22781 GARLENI, Anul 2026, Numar persoane, 226
70-74 ani, Total, Bacau, 22718 GHIMES-FAGET, Anul 2026, Numar persoane, 193
70-74 ani, Total, Bacau, 26346 GIOSENI, Anul 2026, Numar persoane, 117
70-74 ani, Total, Bacau, 22834 GLAVANESTI, Anul 2026, Numar persoane, 179
70-74 ani, Total, Bacau, 20607 GURA VAII, Anul 2026, Numar persoane, 199
70-74 ani, Total, Bacau, 22898 HELEGIU, Anul 2026, Numar persoane, 291
70-74 ani, Total, Bacau, 20313 HEMEIUS, Anul 2026, Numar persoane, 333
70-74 ani, Total, Bacau, 22941 HORGESTI, Anul 2026, Numar persoane, 135
70-74 ani, Total, Bacau, 23047 HURUIESTI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Bacau, 26379 ITESTI, Anul 2026, Numar persoane, 59
70-74 ani, Total, Bacau, 23127 IZVORU BERHECIULUI, Anul 2026, Numar persoane, 62
70-74 ani, Total, Bacau, 20359 LETEA VECHE, Anul 2026, Numar persoane, 320
70-74 ani, Total, Bacau, 23207 LIPOVA, Anul 2026, Numar persoane, 65
70-74 ani, Total, Bacau, 23289 LIVEZI, Anul 2026, Numar persoane, 241
70-74 ani, Total, Bacau, 23350 LUIZI-CALUGARA, Anul 2026, Numar persoane, 183
70-74 ani, Total, Bacau, 23387 MAGIRESTI, Anul 2026, Numar persoane, 200
70-74 ani, Total, Bacau, 20411 MAGURA, Anul 2026, Numar persoane, 262
70-74 ani, Total, Bacau, 23449 MANASTIREA CASIN, Anul 2026, Numar persoane, 279
70-74 ani, Total, Bacau, 20466 MARGINENI, Anul 2026, Numar persoane, 380
70-74 ani, Total, Bacau, 23494 MOTOSENI, Anul 2026, Numar persoane, 146
70-74 ani, Total, Bacau, 23644 NEGRI, Anul 2026, Numar persoane, 105
70-74 ani, Total, Bacau, 23715 NICOLAE BALCESCU, Anul 2026, Numar persoane, 316
70-74 ani, Total, Bacau, 26353 ODOBESTI, Anul 2026, Numar persoane, 88
70-74 ani, Total, Bacau, 23797 OITUZ, Anul 2026, Numar persoane, 414
70-74 ani, Total, Bacau, 23868 ONCESTI, Anul 2026, Numar persoane, 73
70-74 ani, Total, Bacau, 23948 ORBENI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Bacau, 23975 PALANCA, Anul 2026, Numar persoane, 138
