Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Botosani, 36006 MUNICIPIUL DOROHOI, Anul 2026, Numar persoane, 1630
70-74 ani, Total, Botosani, 36453 ORAS BUCECEA, Anul 2026, Numar persoane, 210
70-74 ani, Total, Botosani, 35946 ORAS DARABANI, Anul 2026, Numar persoane, 483
70-74 ani, Total, Botosani, 37280 ORAS FLAMANZI, Anul 2026, Numar persoane, 425
70-74 ani, Total, Botosani, 36060 ORAS SAVENI, Anul 2026, Numar persoane, 294
70-74 ani, Total, Botosani, 39168 ORAS STEFANESTI, Anul 2026, Numar persoane, 213
70-74 ani, Total, Botosani, 40035 ADASENI, Anul 2026, Numar persoane, 58
70-74 ani, Total, Botosani, 36131 ALBESTI, Anul 2026, Numar persoane, 194
70-74 ani, Total, Botosani, 36202 AVRAMENI, Anul 2026, Numar persoane, 133
70-74 ani, Total, Botosani, 36300 BALUSENI, Anul 2026, Numar persoane, 230
70-74 ani, Total, Botosani, 39983 BLANDESTI, Anul 2026, Numar persoane, 93
70-74 ani, Total, Botosani, 36373 BRAESTI, Anul 2026, Numar persoane, 94
70-74 ani, Total, Botosani, 36426 BROSCAUTI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Botosani, 36499 CALARASI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Botosani, 39967 CANDESTI, Anul 2026, Numar persoane, 75
70-74 ani, Total, Botosani, 36532 CONCESTI, Anul 2026, Numar persoane, 76
70-74 ani, Total, Botosani, 36569 COPALAU, Anul 2026, Numar persoane, 129
70-74 ani, Total, Botosani, 36649 CORDARENI, Anul 2026, Numar persoane, 62
70-74 ani, Total, Botosani, 36676 CORLATENI, Anul 2026, Numar persoane, 81
70-74 ani, Total, Botosani, 36756 CORNI, Anul 2026, Numar persoane, 236
70-74 ani, Total, Botosani, 39975 COSULA, Anul 2026, Numar persoane, 93
70-74 ani, Total, Botosani, 36809 COTUSCA, Anul 2026, Numar persoane, 194
70-74 ani, Total, Botosani, 36907 CRISTESTI, Anul 2026, Numar persoane, 163
70-74 ani, Total, Botosani, 36952 CRISTINESTI, Anul 2026, Numar persoane, 127
70-74 ani, Total, Botosani, 35759 CURTESTI, Anul 2026, Numar persoane, 242
70-74 ani, Total, Botosani, 37057 DANGENI, Anul 2026, Numar persoane, 80
70-74 ani, Total, Botosani, 37011 DERSCA, Anul 2026, Numar persoane, 112
70-74 ani, Total, Botosani, 39959 DIMACHENI, Anul 2026, Numar persoane, 44
70-74 ani, Total, Botosani, 37100 DOBARCENI, Anul 2026, Numar persoane, 96
70-74 ani, Total, Botosani, 37173 DRAGUSENI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Botosani, 37217 DURNESTI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Botosani, 37324 FRUMUSICA, Anul 2026, Numar persoane, 222
70-74 ani, Total, Botosani, 37397 GEORGE ENESCU, Anul 2026, Numar persoane, 121
70-74 ani, Total, Botosani, 37459 GORBANESTI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Botosani, 37618 HANESTI, Anul 2026, Numar persoane, 79
70-74 ani, Total, Botosani, 37547 HAVARNA, Anul 2026, Numar persoane, 197
70-74 ani, Total, Botosani, 37672 HILISEU-HORIA, Anul 2026, Numar persoane, 105
70-74 ani, Total, Botosani, 37734 HLIPICENI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Botosani, 37770 HUDESTI, Anul 2026, Numar persoane, 226
70-74 ani, Total, Botosani, 37823 IBANESTI, Anul 2026, Numar persoane, 153
70-74 ani, Total, Botosani, 37850 LEORDA, Anul 2026, Numar persoane, 101
70-74 ani, Total, Botosani, 39942 LOZNA, Anul 2026, Numar persoane, 55
70-74 ani, Total, Botosani, 37912 LUNCA, Anul 2026, Numar persoane, 200
70-74 ani, Total, Botosani, 37958 MANOLEASA, Anul 2026, Numar persoane, 127
70-74 ani, Total, Botosani, 38063 MIHAI EMINESCU, Anul 2026, Numar persoane, 363
70-74 ani, Total, Botosani, 38161 MIHAILENI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Botosani, 38241 MIHALASENI, Anul 2026, Numar persoane, 78
70-74 ani, Total, Botosani, 38321 MILEANCA, Anul 2026, Numar persoane, 109
70-74 ani, Total, Botosani, 38376 MITOC, Anul 2026, Numar persoane, 55
70-74 ani, Total, Botosani, 38456 NICSENI, Anul 2026, Numar persoane, 116
70-74 ani, Total, Botosani, 38492 PALTINIS, Anul 2026, Numar persoane, 123
70-74 ani, Total, Botosani, 38544 POMARLA, Anul 2026, Numar persoane, 106
70-74 ani, Total, Botosani, 38580 PRAJENI, Anul 2026, Numar persoane, 147
70-74 ani, Total, Botosani, 35839 RACHITI, Anul 2026, Numar persoane, 191
70-74 ani, Total, Botosani, 38633 RADAUTI-PRUT, Anul 2026, Numar persoane, 133
