Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Cluj, 60026 VALEA IERII, Anul 2026, Numar persoane, 28
75-79 ani, Total, Cluj, 60062 VIISOARA, Anul 2026, Numar persoane, 234
75-79 ani, Total, Cluj, 60099 VULTURENI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Cluj, 54975 MUNICIPIUL CLUJ-NAPOCA, Anul 2026, Numar persoane, 7570
80-84 ani, Total, Cluj, 55357 MUNICIPIUL CAMPIA TURZII, Anul 2026, Numar persoane, 560
80-84 ani, Total, Cluj, 55008 MUNICIPIUL DEJ, Anul 2026, Numar persoane, 936
80-84 ani, Total, Cluj, 55384 MUNICIPIUL GHERLA, Anul 2026, Numar persoane, 580
80-84 ani, Total, Cluj, 55259 MUNICIPIUL TURDA, Anul 2026, Numar persoane, 1199
80-84 ani, Total, Cluj, 55446 ORAS HUEDIN, Anul 2026, Numar persoane, 193
80-84 ani, Total, Cluj, 55473 AGHIRESU, Anul 2026, Numar persoane, 181
80-84 ani, Total, Cluj, 55598 AITON, Anul 2026, Numar persoane, 45
80-84 ani, Total, Cluj, 55623 ALUNIS, Anul 2026, Numar persoane, 52
80-84 ani, Total, Cluj, 55687 APAHIDA, Anul 2026, Numar persoane, 231
80-84 ani, Total, Cluj, 55776 ASCHILEU, Anul 2026, Numar persoane, 52
80-84 ani, Total, Cluj, 55838 BACIU, Anul 2026, Numar persoane, 229
80-84 ani, Total, Cluj, 55918 BAISOARA, Anul 2026, Numar persoane, 48
80-84 ani, Total, Cluj, 56014 BELIS, Anul 2026, Numar persoane, 44
80-84 ani, Total, Cluj, 56096 BOBALNA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Cluj, 56210 BONTIDA, Anul 2026, Numar persoane, 99
80-84 ani, Total, Cluj, 56265 BORSA, Anul 2026, Numar persoane, 56
80-84 ani, Total, Cluj, 56327 BUZA, Anul 2026, Numar persoane, 57
80-84 ani, Total, Cluj, 56354 CAIANU, Anul 2026, Numar persoane, 87
80-84 ani, Total, Cluj, 56425 CALARASI, Anul 2026, Numar persoane, 73
80-84 ani, Total, Cluj, 56461 CALATELE, Anul 2026, Numar persoane, 76
80-84 ani, Total, Cluj, 56522 CAMARASU, Anul 2026, Numar persoane, 70
80-84 ani, Total, Cluj, 56568 CAPUSU MARE, Anul 2026, Numar persoane, 140
80-84 ani, Total, Cluj, 56666 CASEIU, Anul 2026, Numar persoane, 103
80-84 ani, Total, Cluj, 57314 CATCAU, Anul 2026, Numar persoane, 69
80-84 ani, Total, Cluj, 56773 CATINA, Anul 2026, Numar persoane, 60
80-84 ani, Total, Cluj, 56844 CEANU MARE, Anul 2026, Numar persoane, 131
80-84 ani, Total, Cluj, 56988 CHINTENI, Anul 2026, Numar persoane, 90
80-84 ani, Total, Cluj, 57083 CHIUIESTI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Cluj, 57163 CIUCEA, Anul 2026, Numar persoane, 51
80-84 ani, Total, Cluj, 57225 CIURILA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Cluj, 57350 COJOCNA, Anul 2026, Numar persoane, 79
80-84 ani, Total, Cluj, 57449 CORNESTI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Cluj, 55062 CUZDRIOARA, Anul 2026, Numar persoane, 91
80-84 ani, Total, Cluj, 57546 DABACA, Anul 2026, Numar persoane, 44
80-84 ani, Total, Cluj, 57582 FELEACU, Anul 2026, Numar persoane, 137
80-84 ani, Total, Cluj, 57644 FIZESU GHERLII, Anul 2026, Numar persoane, 69
80-84 ani, Total, Cluj, 57706 FLORESTI, Anul 2026, Numar persoane, 394
80-84 ani, Total, Cluj, 57742 FRATA, Anul 2026, Numar persoane, 138
80-84 ani, Total, Cluj, 57948 GARBAU, Anul 2026, Numar persoane, 67
80-84 ani, Total, Cluj, 57831 GEACA, Anul 2026, Numar persoane, 58
80-84 ani, Total, Cluj, 57902 GILAU, Anul 2026, Numar persoane, 215
80-84 ani, Total, Cluj, 58008 IARA, Anul 2026, Numar persoane, 100
80-84 ani, Total, Cluj, 58142 ICLOD, Anul 2026, Numar persoane, 142
80-84 ani, Total, Cluj, 58204 IZVORU CRISULUI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Cluj, 55106 JICHISU DE JOS, Anul 2026, Numar persoane, 53
80-84 ani, Total, Cluj, 58259 JUCU, Anul 2026, Numar persoane, 132
80-84 ani, Total, Cluj, 58311 LUNA, Anul 2026, Numar persoane, 122
80-84 ani, Total, Cluj, 58357 MAGURI-RACATAU, Anul 2026, Numar persoane, 54
80-84 ani, Total, Cluj, 58393 MANASTIRENI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Cluj, 58464 MARGAU, Anul 2026, Numar persoane, 52
80-84 ani, Total, Cluj, 58534 MARISEL, Anul 2026, Numar persoane, 35
80-84 ani, Total, Cluj, 55160 MICA, Anul 2026, Numar persoane, 113
80-84 ani, Total, Cluj, 55277 MIHAI VITEAZU, Anul 2026, Numar persoane, 142
80-84 ani, Total, Cluj, 58552 MINTIU GHERLII, Anul 2026, Numar persoane, 110
80-84 ani, Total, Cluj, 58623 MOCIU, Anul 2026, Numar persoane, 114
80-84 ani, Total, Cluj, 58721 MOLDOVENESTI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Cluj, 60169 NEGRENI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Cluj, 58794 PALATCA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Cluj, 58856 PANTICEU, Anul 2026, Numar persoane, 52
80-84 ani, Total, Cluj, 58918 PETRESTII DE JOS, Anul 2026, Numar persoane, 46
80-84 ani, Total, Cluj, 58990 PLOSCOS, Anul 2026, Numar persoane, 33
80-84 ani, Total, Cluj, 59041 POIENI, Anul 2026, Numar persoane, 170
80-84 ani, Total, Cluj, 59238 RASCA, Anul 2026, Numar persoane, 73
80-84 ani, Total, Cluj, 59130 RECEA-CRISTUR, Anul 2026, Numar persoane, 53
80-84 ani, Total, Cluj, 59283 SACUIEU, Anul 2026, Numar persoane, 46
80-84 ani, Total, Cluj, 59434 SANCRAIU, Anul 2026, Numar persoane, 62
80-84 ani, Total, Cluj, 55311 SANDULESTI, Anul 2026, Numar persoane, 53
80-84 ani, Total, Cluj, 59498 SANMARTIN, Anul 2026, Numar persoane, 68
80-84 ani, Total, Cluj, 59586 SANPAUL, Anul 2026, Numar persoane, 67
80-84 ani, Total, Cluj, 59327 SAVADISLA, Anul 2026, Numar persoane, 142
80-84 ani, Total, Cluj, 59416 SIC, Anul 2026, Numar persoane, 118
80-84 ani, Total, Cluj, 59657 SUATU, Anul 2026, Numar persoane, 75
80-84 ani, Total, Cluj, 59826 TAGA, Anul 2026, Numar persoane, 78
80-84 ani, Total, Cluj, 59693 TRITENII DE JOS, Anul 2026, Numar persoane, 129
80-84 ani, Total, Cluj, 59764 TURENI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Cluj, 59880 UNGURAS, Anul 2026, Numar persoane, 96
80-84 ani, Total, Cluj, 59942 VAD, Anul 2026, Numar persoane, 90
80-84 ani, Total, Cluj, 60026 VALEA IERII, Anul 2026, Numar persoane, 25
80-84 ani, Total, Cluj, 60062 VIISOARA, Anul 2026, Numar persoane, 166
80-84 ani, Total, Cluj, 60099 VULTURENI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Cluj, 54975 MUNICIPIUL CLUJ-NAPOCA, Anul 2026, Numar persoane, 7286
85 ani si peste, Total, Cluj, 55357 MUNICIPIUL CAMPIA TURZII, Anul 2026, Numar persoane, 582
85 ani si peste, Total, Cluj, 55008 MUNICIPIUL DEJ, Anul 2026, Numar persoane, 766
85 ani si peste, Total, Cluj, 55384 MUNICIPIUL GHERLA, Anul 2026, Numar persoane, 425
85 ani si peste, Total, Cluj, 55259 MUNICIPIUL TURDA, Anul 2026, Numar persoane, 1067
85 ani si peste, Total, Cluj, 55446 ORAS HUEDIN, Anul 2026, Numar persoane, 157
85 ani si peste, Total, Cluj, 55473 AGHIRESU, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Cluj, 55598 AITON, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Cluj, 55623 ALUNIS, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Cluj, 55687 APAHIDA, Anul 2026, Numar persoane, 190
85 ani si peste, Total, Cluj, 55776 ASCHILEU, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Cluj, 55838 BACIU, Anul 2026, Numar persoane, 181
85 ani si peste, Total, Cluj, 55918 BAISOARA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Cluj, 56014 BELIS, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Cluj, 56096 BOBALNA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Cluj, 56210 BONTIDA, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Cluj, 56265 BORSA, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Cluj, 56327 BUZA, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Cluj, 56354 CAIANU, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Cluj, 56425 CALARASI, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Cluj, 56461 CALATELE, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Cluj, 56522 CAMARASU, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Cluj, 56568 CAPUSU MARE, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Cluj, 56666 CASEIU, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Cluj, 57314 CATCAU, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Cluj, 56773 CATINA, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Cluj, 56844 CEANU MARE, Anul 2026, Numar persoane, 143
85 ani si peste, Total, Cluj, 56988 CHINTENI, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Cluj, 57083 CHIUIESTI, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Cluj, 57163 CIUCEA, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Cluj, 57225 CIURILA, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Cluj, 57350 COJOCNA, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Cluj, 57449 CORNESTI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Cluj, 55062 CUZDRIOARA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Cluj, 57546 DABACA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Cluj, 57582 FELEACU, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Cluj, 57644 FIZESU GHERLII, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Cluj, 57706 FLORESTI, Anul 2026, Numar persoane, 238
85 ani si peste, Total, Cluj, 57742 FRATA, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Cluj, 57948 GARBAU, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Cluj, 57831 GEACA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Cluj, 57902 GILAU, Anul 2026, Numar persoane, 388
85 ani si peste, Total, Cluj, 58008 IARA, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Cluj, 58142 ICLOD, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Cluj, 58204 IZVORU CRISULUI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Cluj, 55106 JICHISU DE JOS, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Cluj, 58259 JUCU, Anul 2026, Numar persoane, 134
85 ani si peste, Total, Cluj, 58311 LUNA, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Cluj, 58357 MAGURI-RACATAU, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Cluj, 58393 MANASTIRENI, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Cluj, 58464 MARGAU, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Cluj, 58534 MARISEL, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Cluj, 55160 MICA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Cluj, 55277 MIHAI VITEAZU, Anul 2026, Numar persoane, 140
85 ani si peste, Total, Cluj, 58552 MINTIU GHERLII, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Cluj, 58623 MOCIU, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Cluj, 58721 MOLDOVENESTI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Cluj, 60169 NEGRENI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Cluj, 58794 PALATCA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Cluj, 58856 PANTICEU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Cluj, 58918 PETRESTII DE JOS, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Cluj, 58990 PLOSCOS, Anul 2026, Numar persoane, 22
85 ani si peste, Total, Cluj, 59041 POIENI, Anul 2026, Numar persoane, 154
85 ani si peste, Total, Cluj, 59238 RASCA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Cluj, 59130 RECEA-CRISTUR, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Cluj, 59283 SACUIEU, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Cluj, 59434 SANCRAIU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Cluj, 55311 SANDULESTI, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Cluj, 59498 SANMARTIN, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Cluj, 59586 SANPAUL, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Cluj, 59327 SAVADISLA, Anul 2026, Numar persoane, 133
85 ani si peste, Total, Cluj, 59416 SIC, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Cluj, 59657 SUATU, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Cluj, 59826 TAGA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Cluj, 59693 TRITENII DE JOS, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Cluj, 59764 TURENI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Cluj, 59880 UNGURAS, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Cluj, 59942 VAD, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Cluj, 60026 VALEA IERII, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Cluj, 60062 VIISOARA, Anul 2026, Numar persoane, 151
85 ani si peste, Total, Cluj, 60099 VULTURENI, Anul 2026, Numar persoane, 48
