Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Arad, 10239 BRAZII, Anul 2026, Numar persoane, 54
75-79 ani, Total, Arad, 10293 BUTENI, Anul 2026, Numar persoane, 133
75-79 ani, Total, Arad, 10346 CARAND, Anul 2026, Numar persoane, 53
75-79 ani, Total, Arad, 10373 CERMEI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Arad, 10417 CHISINDIA, Anul 2026, Numar persoane, 80
75-79 ani, Total, Arad, 10453 CONOP, Anul 2026, Numar persoane, 86
75-79 ani, Total, Arad, 10514 COVASINT, Anul 2026, Numar persoane, 69
75-79 ani, Total, Arad, 10532 CRAIVA, Anul 2026, Numar persoane, 105
75-79 ani, Total, Arad, 10649 DEZNA, Anul 2026, Numar persoane, 62
75-79 ani, Total, Arad, 10701 DIECI, Anul 2026, Numar persoane, 73
75-79 ani, Total, Arad, 12912 DOROBANTI, Anul 2026, Numar persoane, 69
75-79 ani, Total, Arad, 9280 FANTANELE, Anul 2026, Numar persoane, 141
75-79 ani, Total, Arad, 10827 FELNAC, Anul 2026, Numar persoane, 109
75-79 ani, Total, Arad, 12920 FRUMUSENI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Arad, 10872 GHIOROC, Anul 2026, Numar persoane, 150
75-79 ani, Total, Arad, 10916 GRANICERI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Arad, 10943 GURAHONT, Anul 2026, Numar persoane, 203
75-79 ani, Total, Arad, 11174 HALMAGEL, Anul 2026, Numar persoane, 69
75-79 ani, Total, Arad, 11058 HALMAGIU, Anul 2026, Numar persoane, 155
75-79 ani, Total, Arad, 11236 HASMAS, Anul 2026, Numar persoane, 64
75-79 ani, Total, Arad, 11307 IGNESTI, Anul 2026, Numar persoane, 26
75-79 ani, Total, Arad, 11352 IRATOSU, Anul 2026, Numar persoane, 85
75-79 ani, Total, Arad, 9333 LIVADA, Anul 2026, Numar persoane, 131
75-79 ani, Total, Arad, 11398 MACEA, Anul 2026, Numar persoane, 231
75-79 ani, Total, Arad, 11423 MISCA, Anul 2026, Numar persoane, 100
75-79 ani, Total, Arad, 11478 MONEASA, Anul 2026, Numar persoane, 45
75-79 ani, Total, Arad, 11502 OLARI, Anul 2026, Numar persoane, 65
75-79 ani, Total, Arad, 11539 PAULIS, Anul 2026, Numar persoane, 149
75-79 ani, Total, Arad, 11637 PEREGU MARE, Anul 2026, Numar persoane, 71
75-79 ani, Total, Arad, 11664 PETRIS, Anul 2026, Numar persoane, 69
75-79 ani, Total, Arad, 11735 PILU, Anul 2026, Numar persoane, 59
75-79 ani, Total, Arad, 11762 PLESCUTA, Anul 2026, Numar persoane, 68
75-79 ani, Total, Arad, 12144 SAGU, Anul 2026, Numar persoane, 167
75-79 ani, Total, Arad, 11842 SAVARSIN, Anul 2026, Numar persoane, 167
75-79 ani, Total, Arad, 11940 SECUSIGIU, Anul 2026, Numar persoane, 160
75-79 ani, Total, Arad, 12206 SEITIN, Anul 2026, Numar persoane, 84
75-79 ani, Total, Arad, 11995 SELEUS, Anul 2026, Numar persoane, 103
75-79 ani, Total, Arad, 12037 SEMLAC, Anul 2026, Numar persoane, 129
75-79 ani, Total, Arad, 12224 SEPREUS, Anul 2026, Numar persoane, 85
75-79 ani, Total, Arad, 12242 SICULA, Anul 2026, Numar persoane, 168
75-79 ani, Total, Arad, 12288 SILINDIA, Anul 2026, Numar persoane, 29
75-79 ani, Total, Arad, 12340 SIMAND, Anul 2026, Numar persoane, 134
75-79 ani, Total, Arad, 12055 SINTEA MARE, Anul 2026, Numar persoane, 108
75-79 ani, Total, Arad, 12368 SIRIA, Anul 2026, Numar persoane, 298
75-79 ani, Total, Arad, 12402 SISTAROVAT, Anul 2026, Numar persoane, 18
75-79 ani, Total, Arad, 12126 SOCODOR, Anul 2026, Numar persoane, 87
75-79 ani, Total, Arad, 9360 SOFRONEA, Anul 2026, Numar persoane, 123
75-79 ani, Total, Arad, 12509 TARNOVA, Anul 2026, Numar persoane, 232
75-79 ani, Total, Arad, 12457 TAUT, Anul 2026, Numar persoane, 70
75-79 ani, Total, Arad, 10765 USUSAU, Anul 2026, Numar persoane, 42
75-79 ani, Total, Arad, 12572 VARADIA DE MURES, Anul 2026, Numar persoane, 78
75-79 ani, Total, Arad, 12689 VARFURILE, Anul 2026, Numar persoane, 148
75-79 ani, Total, Arad, 12643 VINGA, Anul 2026, Numar persoane, 266
75-79 ani, Total, Arad, 9397 VLADIMIRESCU, Anul 2026, Numar persoane, 478
75-79 ani, Total, Arad, 12778 ZABRANI, Anul 2026, Numar persoane, 156
75-79 ani, Total, Arad, 12938 ZADARENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Arad, 12812 ZARAND, Anul 2026, Numar persoane, 88
75-79 ani, Total, Arad, 12849 ZERIND, Anul 2026, Numar persoane, 50
75-79 ani, Total, Arad, 12876 ZIMANDU NOU, Anul 2026, Numar persoane, 173
80-84 ani, Total, Arad, 9262 MUNICIPIUL ARAD, Anul 2026, Numar persoane, 3398
80-84 ani, Total, Arad, 9459 ORAS CHISINEU-CRIS, Anul 2026, Numar persoane, 161
80-84 ani, Total, Arad, 9495 ORAS CURTICI, Anul 2026, Numar persoane, 145
80-84 ani, Total, Arad, 9538 ORAS INEU, Anul 2026, Numar persoane, 166
80-84 ani, Total, Arad, 9574 ORAS LIPOVA, Anul 2026, Numar persoane, 207
80-84 ani, Total, Arad, 9627 ORAS NADLAC, Anul 2026, Numar persoane, 138
80-84 ani, Total, Arad, 9654 ORAS PANCOTA, Anul 2026, Numar persoane, 107
80-84 ani, Total, Arad, 11584 ORAS PECICA, Anul 2026, Numar persoane, 242
80-84 ani, Total, Arad, 12091 ORAS SANTANA, Anul 2026, Numar persoane, 256
80-84 ani, Total, Arad, 9690 ORAS SEBIS, Anul 2026, Numar persoane, 98
80-84 ani, Total, Arad, 9743 ALMAS, Anul 2026, Numar persoane, 51
80-84 ani, Total, Arad, 9798 APATEU, Anul 2026, Numar persoane, 65
80-84 ani, Total, Arad, 9832 ARCHIS, Anul 2026, Numar persoane, 30
80-84 ani, Total, Arad, 10051 BARSA, Anul 2026, Numar persoane, 44
80-84 ani, Total, Arad, 10104 BARZAVA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Arad, 9887 BATA, Anul 2026, Numar persoane, 32
80-84 ani, Total, Arad, 9930 BELIU, Anul 2026, Numar persoane, 65
80-84 ani, Total, Arad, 10006 BIRCHIS, Anul 2026, Numar persoane, 45
80-84 ani, Total, Arad, 10195 BOCSIG, Anul 2026, Numar persoane, 63
