Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Buzau, 48771 POSTA CALNAU, Anul 2026, Numar persoane, 296
70-74 ani, Total, Buzau, 48842 PUIESTI, Anul 2026, Numar persoane, 149
70-74 ani, Total, Buzau, 48922 RACOVITENI, Anul 2026, Numar persoane, 60
70-74 ani, Total, Buzau, 48968 RAMNICELU, Anul 2026, Numar persoane, 157
70-74 ani, Total, Buzau, 49019 ROBEASCA, Anul 2026, Numar persoane, 37
70-74 ani, Total, Buzau, 49046 RUSETU, Anul 2026, Numar persoane, 191
70-74 ani, Total, Buzau, 49073 SAGEATA, Anul 2026, Numar persoane, 201
70-74 ani, Total, Buzau, 49153 SAHATENI, Anul 2026, Numar persoane, 111
70-74 ani, Total, Buzau, 49206 SAPOCA, Anul 2026, Numar persoane, 212
70-74 ani, Total, Buzau, 49233 SARULESTI, Anul 2026, Numar persoane, 71
70-74 ani, Total, Buzau, 49313 SCORTOASA, Anul 2026, Numar persoane, 116
70-74 ani, Total, Buzau, 49439 SCUTELNICI, Anul 2026, Numar persoane, 81
70-74 ani, Total, Buzau, 49484 SIRIU, Anul 2026, Numar persoane, 133
70-74 ani, Total, Buzau, 49545 SMEENI, Anul 2026, Numar persoane, 251
70-74 ani, Total, Buzau, 49625 STALPU, Anul 2026, Numar persoane, 132
70-74 ani, Total, Buzau, 49849 TINTESTI, Anul 2026, Numar persoane, 185
70-74 ani, Total, Buzau, 49643 TISAU, Anul 2026, Numar persoane, 238
70-74 ani, Total, Buzau, 49769 TOPLICENI, Anul 2026, Numar persoane, 247
70-74 ani, Total, Buzau, 49894 ULMENI, Anul 2026, Numar persoane, 140
70-74 ani, Total, Buzau, 50549 UNGURIU, Anul 2026, Numar persoane, 114
70-74 ani, Total, Buzau, 49956 VADU PASII, Anul 2026, Numar persoane, 470
70-74 ani, Total, Buzau, 50399 VALCELELE, Anul 2026, Numar persoane, 69
70-74 ani, Total, Buzau, 50022 VALEA RAMNICULUI, Anul 2026, Numar persoane, 286
70-74 ani, Total, Buzau, 50068 VALEA SALCIEI, Anul 2026, Numar persoane, 32
70-74 ani, Total, Buzau, 50102 VERNESTI, Anul 2026, Numar persoane, 475
70-74 ani, Total, Buzau, 50228 VINTILA VODA, Anul 2026, Numar persoane, 152
70-74 ani, Total, Buzau, 50326 VIPERESTI, Anul 2026, Numar persoane, 157
70-74 ani, Total, Buzau, 50415 ZARNESTI, Anul 2026, Numar persoane, 254
70-74 ani, Total, Buzau, 50479 ZIDURI, Anul 2026, Numar persoane, 199
75-79 ani, Total, Buzau, 44818 MUNICIPIUL BUZAU, Anul 2026, Numar persoane, 5007
75-79 ani, Total, Buzau, 44845 MUNICIPIUL RAMNICU SARAT, Anul 2026, Numar persoane, 1351
75-79 ani, Total, Buzau, 47916 ORAS NEHOIU, Anul 2026, Numar persoane, 433
75-79 ani, Total, Buzau, 48325 ORAS PATARLAGELE, Anul 2026, Numar persoane, 334
75-79 ani, Total, Buzau, 48744 ORAS POGOANELE, Anul 2026, Numar persoane, 246
75-79 ani, Total, Buzau, 44863 AMARU, Anul 2026, Numar persoane, 76
75-79 ani, Total, Buzau, 44989 BALACEANU, Anul 2026, Numar persoane, 55
75-79 ani, Total, Buzau, 44934 BALTA ALBA, Anul 2026, Numar persoane, 129
75-79 ani, Total, Buzau, 45003 BECENI, Anul 2026, Numar persoane, 204
75-79 ani, Total, Buzau, 45101 BERCA, Anul 2026, Numar persoane, 325
75-79 ani, Total, Buzau, 45245 BISOCA, Anul 2026, Numar persoane, 98
75-79 ani, Total, Buzau, 45334 BLAJANI, Anul 2026, Numar persoane, 39
75-79 ani, Total, Buzau, 45361 BOLDU, Anul 2026, Numar persoane, 109
75-79 ani, Total, Buzau, 45389 BOZIORU, Anul 2026, Numar persoane, 55
75-79 ani, Total, Buzau, 45496 BRADEANU, Anul 2026, Numar persoane, 104
75-79 ani, Total, Buzau, 45539 BRAESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Buzau, 45619 BREAZA, Anul 2026, Numar persoane, 108
75-79 ani, Total, Buzau, 45673 BUDA, Anul 2026, Numar persoane, 98
75-79 ani, Total, Buzau, 45815 C.A. ROSETTI, Anul 2026, Numar persoane, 162
75-79 ani, Total, Buzau, 45753 CALVINI, Anul 2026, Numar persoane, 122
75-79 ani, Total, Buzau, 45888 CANESTI, Anul 2026, Numar persoane, 37
75-79 ani, Total, Buzau, 45959 CATINA, Anul 2026, Numar persoane, 119
75-79 ani, Total, Buzau, 46019 CERNATESTI, Anul 2026, Numar persoane, 155
75-79 ani, Total, Buzau, 46108 CHILIILE, Anul 2026, Numar persoane, 29
75-79 ani, Total, Buzau, 46180 CHIOJDU, Anul 2026, Numar persoane, 174
75-79 ani, Total, Buzau, 46251 CILIBIA, Anul 2026, Numar persoane, 41
75-79 ani, Total, Buzau, 46313 CISLAU, Anul 2026, Numar persoane, 171
75-79 ani, Total, Buzau, 46377 COCHIRLEANCA, Anul 2026, Numar persoane, 179
75-79 ani, Total, Buzau, 46439 COLTI, Anul 2026, Numar persoane, 52
75-79 ani, Total, Buzau, 46484 COSTESTI, Anul 2026, Numar persoane, 143
75-79 ani, Total, Buzau, 46554 COZIENI, Anul 2026, Numar persoane, 95
75-79 ani, Total, Buzau, 50564 FLORICA, Anul 2026, Numar persoane, 69
75-79 ani, Total, Buzau, 46769 GALBINASI, Anul 2026, Numar persoane, 122
75-79 ani, Total, Buzau, 46803 GHERASENI, Anul 2026, Numar persoane, 143
75-79 ani, Total, Buzau, 46830 GHERGHEASA, Anul 2026, Numar persoane, 134
75-79 ani, Total, Buzau, 46867 GLODEANU SARAT, Anul 2026, Numar persoane, 176
75-79 ani, Total, Buzau, 46910 GLODEANU-SILISTEA, Anul 2026, Numar persoane, 129
75-79 ani, Total, Buzau, 47006 GREBANU, Anul 2026, Numar persoane, 208
75-79 ani, Total, Buzau, 47079 GURA TEGHII, Anul 2026, Numar persoane, 116
75-79 ani, Total, Buzau, 47159 LARGU, Anul 2026, Numar persoane, 61
75-79 ani, Total, Buzau, 47186 LOPATARI, Anul 2026, Numar persoane, 162
75-79 ani, Total, Buzau, 47300 LUCIU, Anul 2026, Numar persoane, 81
75-79 ani, Total, Buzau, 47337 MAGURA, Anul 2026, Numar persoane, 87
75-79 ani, Total, Buzau, 47630 MANZALESTI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Buzau, 47373 MARACINENI, Anul 2026, Numar persoane, 269
75-79 ani, Total, Buzau, 47417 MARGARITESTI, Anul 2026, Numar persoane, 48
75-79 ani, Total, Buzau, 47453 MEREI, Anul 2026, Numar persoane, 256
