Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Giurgiu, 104519 OINACU, Anul 2026, Numar persoane, 216
75-79 ani, Total, Giurgiu, 104680 PRUNDU, Anul 2026, Numar persoane, 210
75-79 ani, Total, Giurgiu, 104715 PUTINEIU, Anul 2026, Numar persoane, 79
75-79 ani, Total, Giurgiu, 104788 RASUCENI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Giurgiu, 104831 ROATA DE JOS, Anul 2026, Numar persoane, 268
75-79 ani, Total, Giurgiu, 179775 SABARENI, Anul 2026, Numar persoane, 106
75-79 ani, Total, Giurgiu, 104975 SCHITU, Anul 2026, Numar persoane, 91
75-79 ani, Total, Giurgiu, 105106 SINGURENI, Anul 2026, Numar persoane, 114
75-79 ani, Total, Giurgiu, 100549 SLOBOZIA, Anul 2026, Numar persoane, 109
75-79 ani, Total, Giurgiu, 105295 STANESTI, Anul 2026, Numar persoane, 108
75-79 ani, Total, Giurgiu, 105348 STOENESTI, Anul 2026, Numar persoane, 106
75-79 ani, Total, Giurgiu, 154709 TOPORU, Anul 2026, Numar persoane, 80
75-79 ani, Total, Giurgiu, 105623 ULMI, Anul 2026, Numar persoane, 253
75-79 ani, Total, Giurgiu, 105776 VALEA DRAGULUI, Anul 2026, Numar persoane, 117
75-79 ani, Total, Giurgiu, 105972 VANATORII MICI, Anul 2026, Numar persoane, 180
75-79 ani, Total, Giurgiu, 105874 VARASTI, Anul 2026, Numar persoane, 220
75-79 ani, Total, Giurgiu, 105909 VEDEA, Anul 2026, Numar persoane, 141
80-84 ani, Total, Giurgiu, 100521 MUNICIPIUL GIURGIU, Anul 2026, Numar persoane, 1094
80-84 ani, Total, Giurgiu, 101190 ORAS BOLINTIN-VALE, Anul 2026, Numar persoane, 191
80-84 ani, Total, Giurgiu, 104136 ORAS MIHAILESTI, Anul 2026, Numar persoane, 144
80-84 ani, Total, Giurgiu, 100781 ADUNATII-COPACENI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Giurgiu, 101001 BANEASA, Anul 2026, Numar persoane, 141
80-84 ani, Total, Giurgiu, 101163 BOLINTIN-DEAL, Anul 2026, Numar persoane, 120
80-84 ani, Total, Giurgiu, 101378 BUCSANI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Giurgiu, 101519 BULBUCATA, Anul 2026, Numar persoane, 19
80-84 ani, Total, Giurgiu, 101617 BUTURUGENI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Giurgiu, 101662 CALUGARENI, Anul 2026, Numar persoane, 136
80-84 ani, Total, Giurgiu, 101984 CLEJANI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Giurgiu, 102071 COLIBASI, Anul 2026, Numar persoane, 99
80-84 ani, Total, Giurgiu, 102106 COMANA, Anul 2026, Numar persoane, 152
