Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Maramures, 108240 LEORDINA, Anul 2026, Numar persoane, 90
70-74 ani, Total, Maramures, 108268 MIRESU MARE, Anul 2026, Numar persoane, 227
70-74 ani, Total, Maramures, 108348 MOISEI, Anul 2026, Numar persoane, 488
70-74 ani, Total, Maramures, 108366 OARTA DE JOS, Anul 2026, Numar persoane, 53
70-74 ani, Total, Maramures, 108400 OCNA SUGATAG, Anul 2026, Numar persoane, 215
70-74 ani, Total, Maramures, 179864 ONCESTI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Maramures, 108455 PETROVA, Anul 2026, Numar persoane, 131
70-74 ani, Total, Maramures, 108473 POIENILE DE SUB MUNTE, Anul 2026, Numar persoane, 312
70-74 ani, Total, Maramures, 179604 POIENILE IZEI, Anul 2026, Numar persoane, 54
70-74 ani, Total, Maramures, 106407 RECEA, Anul 2026, Numar persoane, 330
70-74 ani, Total, Maramures, 108491 REMETEA CHIOARULUI, Anul 2026, Numar persoane, 150
70-74 ani, Total, Maramures, 108552 REMETI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Maramures, 108598 REPEDEA, Anul 2026, Numar persoane, 152
70-74 ani, Total, Maramures, 108614 RONA DE JOS, Anul 2026, Numar persoane, 107
70-74 ani, Total, Maramures, 108632 RONA DE SUS, Anul 2026, Numar persoane, 219
70-74 ani, Total, Maramures, 108669 ROZAVLEA, Anul 2026, Numar persoane, 149
70-74 ani, Total, Maramures, 108696 RUSCOVA, Anul 2026, Numar persoane, 190
70-74 ani, Total, Maramures, 108794 SACALASENI, Anul 2026, Numar persoane, 127
70-74 ani, Total, Maramures, 108874 SACEL, Anul 2026, Numar persoane, 162
70-74 ani, Total, Maramures, 108918 SALSIG, Anul 2026, Numar persoane, 70
70-74 ani, Total, Maramures, 108945 SAPANTA, Anul 2026, Numar persoane, 170
70-74 ani, Total, Maramures, 106620 SARASAU, Anul 2026, Numar persoane, 130
70-74 ani, Total, Maramures, 108712 SATULUNG, Anul 2026, Numar persoane, 246
70-74 ani, Total, Maramures, 179613 SIEU, Anul 2026, Numar persoane, 107
70-74 ani, Total, Maramures, 109096 SISESTI, Anul 2026, Numar persoane, 245
70-74 ani, Total, Maramures, 109005 STRAMTURA, Anul 2026, Numar persoane, 183
70-74 ani, Total, Maramures, 109041 SUCIU DE SUS, Anul 2026, Numar persoane, 180
70-74 ani, Total, Maramures, 106648 VADU IZEI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Maramures, 109354 VALEA CHIOARULUI, Anul 2026, Numar persoane, 108
70-74 ani, Total, Maramures, 109425 VIMA MICA, Anul 2026, Numar persoane, 61
70-74 ani, Total, Maramures, 109504 VISEU DE JOS, Anul 2026, Numar persoane, 319
75-79 ani, Total, Maramures, 106318 MUNICIPIUL BAIA MARE, Anul 2026, Numar persoane, 4608
75-79 ani, Total, Maramures, 106559 MUNICIPIUL SIGHETU MARMATIEI, Anul 2026, Numar persoane, 1549
75-79 ani, Total, Maramures, 106684 ORAS BAIA SPRIE, Anul 2026, Numar persoane, 544
75-79 ani, Total, Maramures, 106746 ORAS BORSA, Anul 2026, Numar persoane, 724
75-79 ani, Total, Maramures, 106782 ORAS CAVNIC, Anul 2026, Numar persoane, 165
75-79 ani, Total, Maramures, 108017 ORAS DRAGOMIRESTI, Anul 2026, Numar persoane, 137
75-79 ani, Total, Maramures, 108892 ORAS SALISTEA DE SUS, Anul 2026, Numar persoane, 224
75-79 ani, Total, Maramures, 108963 ORAS SEINI, Anul 2026, Numar persoane, 309
75-79 ani, Total, Maramures, 109176 ORAS SOMCUTA MARE, Anul 2026, Numar persoane, 291
75-79 ani, Total, Maramures, 106817 ORAS TARGU LAPUS, Anul 2026, Numar persoane, 507
75-79 ani, Total, Maramures, 106461 ORAS TAUTII-MAGHERAUS, Anul 2026, Numar persoane, 292
75-79 ani, Total, Maramures, 109265 ORAS ULMENI, Anul 2026, Numar persoane, 250
75-79 ani, Total, Maramures, 106979 ORAS VISEU DE SUS, Anul 2026, Numar persoane, 599
75-79 ani, Total, Maramures, 107001 ARDUSAT, Anul 2026, Numar persoane, 83
75-79 ani, Total, Maramures, 107047 ARINIS, Anul 2026, Numar persoane, 57
75-79 ani, Total, Maramures, 107083 ASUAJU DE SUS, Anul 2026, Numar persoane, 76
75-79 ani, Total, Maramures, 107118 BAITA DE SUB CODRU, Anul 2026, Numar persoane, 74
75-79 ani, Total, Maramures, 107154 BAIUT, Anul 2026, Numar persoane, 93
75-79 ani, Total, Maramures, 107314 BARSANA, Anul 2026, Numar persoane, 171
75-79 ani, Total, Maramures, 107190 BASESTI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Maramures, 107234 BICAZ, Anul 2026, Numar persoane, 55
75-79 ani, Total, Maramures, 107270 BISTRA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Maramures, 107350 BOCICOIU MARE, Anul 2026, Numar persoane, 160
75-79 ani, Total, Maramures, 107403 BOGDAN VODA, Anul 2026, Numar persoane, 141
75-79 ani, Total, Maramures, 107430 BOIU MARE, Anul 2026, Numar persoane, 65
75-79 ani, Total, Maramures, 107485 BOTIZA, Anul 2026, Numar persoane, 106
75-79 ani, Total, Maramures, 107519 BUDESTI, Anul 2026, Numar persoane, 132
75-79 ani, Total, Maramures, 107546 CALINESTI, Anul 2026, Numar persoane, 135
75-79 ani, Total, Maramures, 107715 CAMPULUNG LA TISA, Anul 2026, Numar persoane, 82
75-79 ani, Total, Maramures, 107582 CERNESTI, Anul 2026, Numar persoane, 152
75-79 ani, Total, Maramures, 107662 CICARLAU, Anul 2026, Numar persoane, 131
75-79 ani, Total, Maramures, 179837 COAS, Anul 2026, Numar persoane, 57
75-79 ani, Total, Maramures, 179846 COLTAU, Anul 2026, Numar persoane, 73
75-79 ani, Total, Maramures, 107733 COPALNIC-MANASTUR, Anul 2026, Numar persoane, 226
75-79 ani, Total, Maramures, 107868 COROIENI, Anul 2026, Numar persoane, 109
75-79 ani, Total, Maramures, 107920 CUPSENI, Anul 2026, Numar persoane, 137
75-79 ani, Total, Maramures, 107975 DESESTI, Anul 2026, Numar persoane, 105
75-79 ani, Total, Maramures, 108035 DUMBRAVITA, Anul 2026, Numar persoane, 184
75-79 ani, Total, Maramures, 108106 FARCASA, Anul 2026, Numar persoane, 147
75-79 ani, Total, Maramures, 179855 GARDANI, Anul 2026, Numar persoane, 59
75-79 ani, Total, Maramures, 108151 GIULESTI, Anul 2026, Numar persoane, 118
75-79 ani, Total, Maramures, 106363 GROSI, Anul 2026, Numar persoane, 117
75-79 ani, Total, Maramures, 179622 GROSII TIBLESULUI, Anul 2026, Numar persoane, 79
75-79 ani, Total, Maramures, 108204 IEUD, Anul 2026, Numar persoane, 97
