Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Teleorman, 155136 PURANI, Anul 2026, Numar persoane, 52
70-74 ani, Total, Teleorman, 153829 PUTINEIU, Anul 2026, Numar persoane, 71
70-74 ani, Total, Teleorman, 153865 RADOIESTI, Anul 2026, Numar persoane, 114
70-74 ani, Total, Teleorman, 153909 RASMIRESTI, Anul 2026, Numar persoane, 43
70-74 ani, Total, Teleorman, 153972 SACENI, Anul 2026, Numar persoane, 43
70-74 ani, Total, Teleorman, 155145 SAELELE, Anul 2026, Numar persoane, 134
70-74 ani, Total, Teleorman, 153936 SALCIA, Anul 2026, Numar persoane, 143
70-74 ani, Total, Teleorman, 154308 SARBENI, Anul 2026, Numar persoane, 53
70-74 ani, Total, Teleorman, 154013 SCRIOASTEA, Anul 2026, Numar persoane, 192
70-74 ani, Total, Teleorman, 154068 SCURTU MARE, Anul 2026, Numar persoane, 77
70-74 ani, Total, Teleorman, 154139 SEACA, Anul 2026, Numar persoane, 102
70-74 ani, Total, Teleorman, 154184 SEGARCEA-VALE, Anul 2026, Numar persoane, 170
70-74 ani, Total, Teleorman, 154166 SFINTESTI, Anul 2026, Numar persoane, 43
70-74 ani, Total, Teleorman, 154228 SILISTEA, Anul 2026, Numar persoane, 101
70-74 ani, Total, Teleorman, 154282 SILISTEA-GUMESTI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Teleorman, 154344 SLOBOZIA MANDRA, Anul 2026, Numar persoane, 97
70-74 ani, Total, Teleorman, 154380 SMARDIOASA, Anul 2026, Numar persoane, 115
70-74 ani, Total, Teleorman, 154415 STEJARU, Anul 2026, Numar persoane, 91
70-74 ani, Total, Teleorman, 154497 STOROBANEASA, Anul 2026, Numar persoane, 168
70-74 ani, Total, Teleorman, 154460 SUHAIA, Anul 2026, Numar persoane, 144
70-74 ani, Total, Teleorman, 154521 TALPA, Anul 2026, Numar persoane, 81
70-74 ani, Total, Teleorman, 154585 TATARASTII DE JOS, Anul 2026, Numar persoane, 150
70-74 ani, Total, Teleorman, 154665 TATARASTII DE SUS, Anul 2026, Numar persoane, 90
70-74 ani, Total, Teleorman, 154834 TIGANESTI, Anul 2026, Numar persoane, 279
70-74 ani, Total, Teleorman, 154736 TRAIAN, Anul 2026, Numar persoane, 85
70-74 ani, Total, Teleorman, 154754 TRIVALEA-MOSTENI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Teleorman, 154790 TROIANUL, Anul 2026, Numar persoane, 146
70-74 ani, Total, Teleorman, 155154 UDA-CLOCOCIOV, Anul 2026, Numar persoane, 99
70-74 ani, Total, Teleorman, 154932 VARTOAPE, Anul 2026, Numar persoane, 152
70-74 ani, Total, Teleorman, 154852 VEDEA, Anul 2026, Numar persoane, 135
70-74 ani, Total, Teleorman, 154914 VIISOARA, Anul 2026, Numar persoane, 90
70-74 ani, Total, Teleorman, 153776 VITANESTI, Anul 2026, Numar persoane, 105
70-74 ani, Total, Teleorman, 154978 ZAMBREASCA, Anul 2026, Numar persoane, 84
75-79 ani, Total, Teleorman, 151790 MUNICIPIUL ALEXANDRIA, Anul 2026, Numar persoane, 2039
75-79 ani, Total, Teleorman, 151870 MUNICIPIUL ROSIORI DE VEDE, Anul 2026, Numar persoane, 1309
75-79 ani, Total, Teleorman, 151683 MUNICIPIUL TURNU MAGURELE, Anul 2026, Numar persoane, 1256
75-79 ani, Total, Teleorman, 151905 ORAS VIDELE, Anul 2026, Numar persoane, 465
75-79 ani, Total, Teleorman, 151978 ORAS ZIMNICEA, Anul 2026, Numar persoane, 598
75-79 ani, Total, Teleorman, 152038 BABAITA, Anul 2026, Numar persoane, 143
75-79 ani, Total, Teleorman, 151996 BALACI, Anul 2026, Numar persoane, 85
75-79 ani, Total, Teleorman, 155083 BECIU, Anul 2026, Numar persoane, 103
75-79 ani, Total, Teleorman, 155092 BEUCA, Anul 2026, Numar persoane, 77
75-79 ani, Total, Teleorman, 152083 BLEJESTI, Anul 2026, Numar persoane, 131
75-79 ani, Total, Teleorman, 152127 BOGDANA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Teleorman, 152172 BOTOROAGA, Anul 2026, Numar persoane, 254
75-79 ani, Total, Teleorman, 152234 BRAGADIRU, Anul 2026, Numar persoane, 194
75-79 ani, Total, Teleorman, 152252 BRANCENI, Anul 2026, Numar persoane, 161
75-79 ani, Total, Teleorman, 152270 BUJORENI, Anul 2026, Numar persoane, 51
75-79 ani, Total, Teleorman, 152314 BUJORU, Anul 2026, Numar persoane, 58
75-79 ani, Total, Teleorman, 152332 BUZESCU, Anul 2026, Numar persoane, 183
75-79 ani, Total, Teleorman, 152350 CALINESTI, Anul 2026, Numar persoane, 196
75-79 ani, Total, Teleorman, 152412 CALMATUIU, Anul 2026, Numar persoane, 78
75-79 ani, Total, Teleorman, 152467 CALMATUIU DE SUS, Anul 2026, Numar persoane, 80
