Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Tulcea, 160261 CRISAN, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Tulcea, 160305 DAENI, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Tulcea, 160323 DOROBANTU, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Tulcea, 160387 FRECATEI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Tulcea, 160430 GRECI, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Tulcea, 160458 GRINDU, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Tulcea, 160476 HAMCEARCA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Tulcea, 160528 HORIA, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Tulcea, 161525 I.C.BRATIANU, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Tulcea, 160564 IZVOARELE, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Tulcea, 160617 JIJILA, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Tulcea, 160644 JURILOVCA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Tulcea, 160680 LUNCAVITA, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Tulcea, 160724 MAHMUDIA, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Tulcea, 160779 MALIUC, Anul 2026, Numar persoane, 16
85 ani si peste, Total, Tulcea, 160831 MIHAI BRAVU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Tulcea, 160877 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Tulcea, 160911 MURIGHIOL, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Tulcea, 160993 NALBANT, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Tulcea, 161035 NICULITEL, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Tulcea, 161053 NUFARU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Tulcea, 161106 OSTROV, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Tulcea, 161133 PARDINA, Anul 2026, Numar persoane, 3
85 ani si peste, Total, Tulcea, 161151 PECENEAGA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Tulcea, 161179 SARICHIOI, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Tulcea, 161231 SFANTU GHEORGHE, Anul 2026, Numar persoane, 11
85 ani si peste, Total, Tulcea, 161259 SLAVA CERCHEZA, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Tulcea, 161286 SMARDAN, Anul 2026, Numar persoane, 18
85 ani si peste, Total, Tulcea, 161302 SOMOVA, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Tulcea, 161348 STEJARU, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Tulcea, 161384 TOPOLOG, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Tulcea, 161464 TURCOAIA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Tulcea, 161543 VACARENI, Anul 2026, Numar persoane, 54
