Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Arges, 16472 DRAGOSLAVELE, Anul 2026, Numar persoane, 126
65-69 ani, Total, Arges, 16551 GODENI, Anul 2026, Numar persoane, 173
65-69 ani, Total, Arges, 16613 HARSESTI, Anul 2026, Numar persoane, 91
65-69 ani, Total, Arges, 16659 HARTIESTI, Anul 2026, Numar persoane, 95
65-69 ani, Total, Arges, 16739 IZVORU, Anul 2026, Numar persoane, 99
65-69 ani, Total, Arges, 16757 LEORDENI, Anul 2026, Numar persoane, 336
65-69 ani, Total, Arges, 16908 LERESTI, Anul 2026, Numar persoane, 278
65-69 ani, Total, Arges, 16944 LUNCA CORBULUI, Anul 2026, Numar persoane, 148
65-69 ani, Total, Arges, 17049 MALURENI, Anul 2026, Numar persoane, 193
65-69 ani, Total, Arges, 13365 MARACINENI, Anul 2026, Numar persoane, 322
65-69 ani, Total, Arges, 17101 MERISANI, Anul 2026, Numar persoane, 223
65-69 ani, Total, Arges, 17209 MICESTI, Anul 2026, Numar persoane, 230
65-69 ani, Total, Arges, 17254 MIHAESTI, Anul 2026, Numar persoane, 278
65-69 ani, Total, Arges, 17334 MIOARELE, Anul 2026, Numar persoane, 91
65-69 ani, Total, Arges, 17398 MIROSI, Anul 2026, Numar persoane, 113
65-69 ani, Total, Arges, 17423 MORARESTI, Anul 2026, Numar persoane, 118
65-69 ani, Total, Arges, 17496 MOSOAIA, Anul 2026, Numar persoane, 383
65-69 ani, Total, Arges, 17575 MOZACENI, Anul 2026, Numar persoane, 103
65-69 ani, Total, Arges, 17619 MUSATESTI, Anul 2026, Numar persoane, 184
65-69 ani, Total, Arges, 17726 NEGRASI, Anul 2026, Numar persoane, 123
65-69 ani, Total, Arges, 17771 NUCSOARA, Anul 2026, Numar persoane, 61
65-69 ani, Total, Arges, 17824 OARJA, Anul 2026, Numar persoane, 127
65-69 ani, Total, Arges, 17851 PIETROSANI, Anul 2026, Numar persoane, 325
65-69 ani, Total, Arges, 18028 POIANA LACULUI, Anul 2026, Numar persoane, 374
65-69 ani, Total, Arges, 17913 POIENARII DE ARGES, Anul 2026, Numar persoane, 52
65-69 ani, Total, Arges, 17968 POIENARII DE MUSCEL, Anul 2026, Numar persoane, 177
65-69 ani, Total, Arges, 18162 POPESTI, Anul 2026, Numar persoane, 80
65-69 ani, Total, Arges, 18242 PRIBOIENI, Anul 2026, Numar persoane, 196
65-69 ani, Total, Arges, 20048 RACA, Anul 2026, Numar persoane, 36
65-69 ani, Total, Arges, 18331 RATESTI, Anul 2026, Numar persoane, 152
65-69 ani, Total, Arges, 18411 RECEA, Anul 2026, Numar persoane, 133
65-69 ani, Total, Arges, 18475 ROCIU, Anul 2026, Numar persoane, 135
65-69 ani, Total, Arges, 18527 RUCAR, Anul 2026, Numar persoane, 313
65-69 ani, Total, Arges, 18554 SALATRUCU, Anul 2026, Numar persoane, 111
65-69 ani, Total, Arges, 18581 SAPATA, Anul 2026, Numar persoane, 87
