Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Mehedinti, 112030 GRUIA, Anul 2026, Numar persoane, 107
75-79 ani, Total, Mehedinti, 112076 HINOVA, Anul 2026, Numar persoane, 100
75-79 ani, Total, Mehedinti, 112129 HUSNICIOARA, Anul 2026, Numar persoane, 64
75-79 ani, Total, Mehedinti, 112263 ILOVAT, Anul 2026, Numar persoane, 56
75-79 ani, Total, Mehedinti, 112334 ILOVITA, Anul 2026, Numar persoane, 53
75-79 ani, Total, Mehedinti, 112370 ISVERNA, Anul 2026, Numar persoane, 107
75-79 ani, Total, Mehedinti, 112469 IZVORU BARZII, Anul 2026, Numar persoane, 115
75-79 ani, Total, Mehedinti, 112548 JIANA, Anul 2026, Numar persoane, 179
75-79 ani, Total, Mehedinti, 112600 LIVEZILE, Anul 2026, Numar persoane, 83
75-79 ani, Total, Mehedinti, 112664 MALOVAT, Anul 2026, Numar persoane, 109
75-79 ani, Total, Mehedinti, 112744 OBARSIA DE CAMP, Anul 2026, Numar persoane, 108
75-79 ani, Total, Mehedinti, 110027 OBARSIA-CLOSANI, Anul 2026, Numar persoane, 37
75-79 ani, Total, Mehedinti, 112771 OPRISOR, Anul 2026, Numar persoane, 129
75-79 ani, Total, Mehedinti, 112806 PADINA, Anul 2026, Numar persoane, 93
75-79 ani, Total, Mehedinti, 112879 PATULELE, Anul 2026, Numar persoane, 156
75-79 ani, Total, Mehedinti, 112959 PODENI, Anul 2026, Numar persoane, 45
75-79 ani, Total, Mehedinti, 112995 PONOARELE, Anul 2026, Numar persoane, 101
75-79 ani, Total, Mehedinti, 113153 POROINA MARE, Anul 2026, Numar persoane, 51
75-79 ani, Total, Mehedinti, 113206 PRISTOL, Anul 2026, Numar persoane, 105
75-79 ani, Total, Mehedinti, 113233 PRUNISOR, Anul 2026, Numar persoane, 83
75-79 ani, Total, Mehedinti, 113395 PUNGHINA, Anul 2026, Numar persoane, 107
75-79 ani, Total, Mehedinti, 113466 ROGOVA, Anul 2026, Numar persoane, 69
75-79 ani, Total, Mehedinti, 113493 SALCIA, Anul 2026, Numar persoane, 177
75-79 ani, Total, Mehedinti, 109826 SIMIAN, Anul 2026, Numar persoane, 316
75-79 ani, Total, Mehedinti, 113625 SISESTI, Anul 2026, Numar persoane, 103
