Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Harghita, 85760 SANDOMINIC, Anul 2026, Numar persoane, 177
80-84 ani, Total, Harghita, 85788 SANMARTIN, Anul 2026, Numar persoane, 52
80-84 ani, Total, Harghita, 85840 SANSIMION, Anul 2026, Numar persoane, 78
80-84 ani, Total, Harghita, 86519 SANTIMBRU, Anul 2026, Numar persoane, 59
80-84 ani, Total, Harghita, 85528 SARMAS, Anul 2026, Numar persoane, 103
80-84 ani, Total, Harghita, 86501 SATU MARE, Anul 2026, Numar persoane, 32
80-84 ani, Total, Harghita, 85582 SECUIENI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Harghita, 85626 SICULENI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Harghita, 85984 SIMONESTI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Harghita, 85877 SUBCETATE, Anul 2026, Numar persoane, 49
80-84 ani, Total, Harghita, 85920 SUSENI, Anul 2026, Numar persoane, 163
80-84 ani, Total, Harghita, 86453 TOMESTI, Anul 2026, Numar persoane, 65
80-84 ani, Total, Harghita, 86133 TULGHES, Anul 2026, Numar persoane, 82
80-84 ani, Total, Harghita, 86188 TUSNAD, Anul 2026, Numar persoane, 59
80-84 ani, Total, Harghita, 86222 ULIES, Anul 2026, Numar persoane, 26
80-84 ani, Total, Harghita, 86311 VARSAG, Anul 2026, Numar persoane, 34
80-84 ani, Total, Harghita, 86339 VOSLABENI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Harghita, 86366 ZETEA, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Harghita, 83320 MUNICIPIUL MIERCUREA CIUC, Anul 2026, Numar persoane, 664
85 ani si peste, Total, Harghita, 83561 MUNICIPIUL GHEORGHENI, Anul 2026, Numar persoane, 326
85 ani si peste, Total, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2026, Numar persoane, 946
85 ani si peste, Total, Harghita, 83632 MUNICIPIUL TOPLITA, Anul 2026, Numar persoane, 252
85 ani si peste, Total, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Harghita, 83464 ORAS BALAN, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Harghita, 83491 ORAS BORSEC, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2026, Numar persoane, 209
85 ani si peste, Total, Harghita, 83749 ORAS VLAHITA, Anul 2026, Numar persoane, 133
85 ani si peste, Total, Harghita, 83785 ATID, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Harghita, 83847 AVRAMESTI, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Harghita, 83936 BILBOR, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Harghita, 83151 BRADESTI, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Harghita, 83963 CAPALNITA, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Harghita, 84102 CARTA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Harghita, 86461 CICEU, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Harghita, 83981 CIUCSANGEORGIU, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Harghita, 84086 CIUMANI, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Harghita, 84148 CORBU, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Harghita, 84175 CORUND, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Harghita, 86446 COZMENI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Harghita, 84237 DANESTI, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Harghita, 84380 DARJIU, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Harghita, 84264 DEALU, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Harghita, 84344 DITRAU, Anul 2026, Numar persoane, 131
85 ani si peste, Total, Harghita, 83197 FELICENI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Harghita, 84415 FRUMOASA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Harghita, 84460 GALAUTAS, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Harghita, 84558 JOSENI, Anul 2026, Numar persoane, 150
85 ani si peste, Total, Harghita, 84594 LAZAREA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Harghita, 86479 LELICENI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Harghita, 84629 LUETA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Harghita, 84656 LUNCA DE JOS, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Harghita, 84754 LUNCA DE SUS, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Harghita, 84825 LUPENI, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Harghita, 86438 MADARAS, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Harghita, 84923 MARTINIS, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Harghita, 85056 MERESTI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Harghita, 85074 MIHAILENI, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Harghita, 85127 MUGENI, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Harghita, 85243 OCLAND, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Harghita, 83375 PAULENI-CIUC, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Harghita, 85289 PLAIESII DE JOS, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Harghita, 86487 PORUMBENI, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Harghita, 85341 PRAID, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Harghita, 86495 RACU, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Harghita, 85412 REMETEA, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Harghita, 85467 SACEL, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Harghita, 85680 SANCRAIENI, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Harghita, 85760 SANDOMINIC, Anul 2026, Numar persoane, 174
85 ani si peste, Total, Harghita, 85788 SANMARTIN, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Harghita, 85840 SANSIMION, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Harghita, 86519 SANTIMBRU, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Harghita, 85528 SARMAS, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Harghita, 86501 SATU MARE, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Harghita, 85582 SECUIENI, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Harghita, 85626 SICULENI, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Harghita, 85984 SIMONESTI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Harghita, 85877 SUBCETATE, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Harghita, 85920 SUSENI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Harghita, 86453 TOMESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Harghita, 86133 TULGHES, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Harghita, 86188 TUSNAD, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Harghita, 86222 ULIES, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Harghita, 86311 VARSAG, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Harghita, 86339 VOSLABENI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Harghita, 86366 ZETEA, Anul 2026, Numar persoane, 102
