Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Prahova, 132896 DRAJNA, Anul 2026, Numar persoane, 272
70-74 ani, Total, Prahova, 133090 DUMBRAVA, Anul 2026, Numar persoane, 181
70-74 ani, Total, Prahova, 131461 DUMBRAVESTI, Anul 2026, Numar persoane, 182
70-74 ani, Total, Prahova, 133278 FANTANELE, Anul 2026, Numar persoane, 87
70-74 ani, Total, Prahova, 133161 FILIPESTII DE PADURE, Anul 2026, Numar persoane, 446
70-74 ani, Total, Prahova, 133214 FILIPESTII DE TARG, Anul 2026, Numar persoane, 358
70-74 ani, Total, Prahova, 133330 FLORESTI, Anul 2026, Numar persoane, 371
70-74 ani, Total, Prahova, 133394 FULGA, Anul 2026, Numar persoane, 126
70-74 ani, Total, Prahova, 133429 GHERGHITA, Anul 2026, Numar persoane, 67
70-74 ani, Total, Prahova, 133508 GORGOTA, Anul 2026, Numar persoane, 286
70-74 ani, Total, Prahova, 133562 GORNET, Anul 2026, Numar persoane, 142
70-74 ani, Total, Prahova, 133615 GORNET-CRICOV, Anul 2026, Numar persoane, 101
70-74 ani, Total, Prahova, 133688 GURA VADULUI, Anul 2026, Numar persoane, 122
70-74 ani, Total, Prahova, 131835 GURA VITIOAREI, Anul 2026, Numar persoane, 260
70-74 ani, Total, Prahova, 133722 IORDACHEANU, Anul 2026, Numar persoane, 183
70-74 ani, Total, Prahova, 133795 IZVOARELE, Anul 2026, Numar persoane, 303
70-74 ani, Total, Prahova, 133866 JUGURENI, Anul 2026, Numar persoane, 28
70-74 ani, Total, Prahova, 133919 LAPOS, Anul 2026, Numar persoane, 58
70-74 ani, Total, Prahova, 133964 LIPANESTI, Anul 2026, Numar persoane, 244
70-74 ani, Total, Prahova, 134014 MAGURELE, Anul 2026, Numar persoane, 280
70-74 ani, Total, Prahova, 134050 MAGURENI, Anul 2026, Numar persoane, 326
70-74 ani, Total, Prahova, 134096 MANECIU, Anul 2026, Numar persoane, 523
70-74 ani, Total, Prahova, 134194 MANESTI, Anul 2026, Numar persoane, 150
70-74 ani, Total, Prahova, 136250 OLARI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Prahova, 134336 PACURETI, Anul 2026, Numar persoane, 67
70-74 ani, Total, Prahova, 130847 PAULESTI, Anul 2026, Numar persoane, 377
70-74 ani, Total, Prahova, 134390 PLOPU, Anul 2026, Numar persoane, 121
70-74 ani, Total, Prahova, 134443 PODENII NOI, Anul 2026, Numar persoane, 176
70-74 ani, Total, Prahova, 131274 POIANA CAMPINA, Anul 2026, Numar persoane, 265
70-74 ani, Total, Prahova, 134559 POIENARII BURCHII, Anul 2026, Numar persoane, 227
70-74 ani, Total, Prahova, 134648 POSESTI, Anul 2026, Numar persoane, 165
70-74 ani, Total, Prahova, 134755 PREDEAL-SARARI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Prahova, 134853 PROVITA DE JOS, Anul 2026, Numar persoane, 103
70-74 ani, Total, Prahova, 134899 PROVITA DE SUS, Anul 2026, Numar persoane, 106
70-74 ani, Total, Prahova, 134942 PUCHENII MARI, Anul 2026, Numar persoane, 367
70-74 ani, Total, Prahova, 135020 RAFOV, Anul 2026, Numar persoane, 268
70-74 ani, Total, Prahova, 135128 SALCIA, Anul 2026, Numar persoane, 37
70-74 ani, Total, Prahova, 135146 SALCIILE, Anul 2026, Numar persoane, 74
70-74 ani, Total, Prahova, 135244 SANGERU, Anul 2026, Numar persoane, 179
70-74 ani, Total, Prahova, 135164 SCORTENI, Anul 2026, Numar persoane, 278
70-74 ani, Total, Prahova, 135226 SECARIA, Anul 2026, Numar persoane, 47
70-74 ani, Total, Prahova, 135431 SIRNA, Anul 2026, Numar persoane, 229
70-74 ani, Total, Prahova, 135501 SOIMARI, Anul 2026, Numar persoane, 94
70-74 ani, Total, Prahova, 135547 SOTRILE, Anul 2026, Numar persoane, 120
70-74 ani, Total, Prahova, 135315 STARCHIOJD, Anul 2026, Numar persoane, 195
