Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Timis, 158065 PECIU NOU, Anul 2026, Numar persoane, 293
70-74 ani, Total, Timis, 158109 PERIAM, Anul 2026, Numar persoane, 253
70-74 ani, Total, Timis, 159507 PESAC, Anul 2026, Numar persoane, 84
70-74 ani, Total, Timis, 158136 PIETROASA, Anul 2026, Numar persoane, 50
70-74 ani, Total, Timis, 158181 PISCHIA, Anul 2026, Numar persoane, 138
70-74 ani, Total, Timis, 158243 RACOVITA, Anul 2026, Numar persoane, 161
70-74 ani, Total, Timis, 158396 REMETEA MARE, Anul 2026, Numar persoane, 130
70-74 ani, Total, Timis, 158564 SACALAZ, Anul 2026, Numar persoane, 454
70-74 ani, Total, Timis, 158449 SACOSU TURCESC, Anul 2026, Numar persoane, 159
70-74 ani, Total, Timis, 158779 SAG, Anul 2026, Numar persoane, 215
70-74 ani, Total, Timis, 158653 SANANDREI, Anul 2026, Numar persoane, 339
70-74 ani, Total, Timis, 159464 SANDRA, Anul 2026, Numar persoane, 111
70-74 ani, Total, Timis, 158699 SANMIHAIU ROMAN, Anul 2026, Numar persoane, 364
70-74 ani, Total, Timis, 158733 SANPETRU MARE, Anul 2026, Numar persoane, 140
70-74 ani, Total, Timis, 159455 SARAVALE, Anul 2026, Numar persoane, 77
70-74 ani, Total, Timis, 158528 SATCHINEZ, Anul 2026, Numar persoane, 201
70-74 ani, Total, Timis, 158608 SECAS, Anul 2026, Numar persoane, 11
70-74 ani, Total, Timis, 158804 STIUCA, Anul 2026, Numar persoane, 72
70-74 ani, Total, Timis, 158859 TEREMIA MARE, Anul 2026, Numar persoane, 174
70-74 ani, Total, Timis, 158895 TOMESTI, Anul 2026, Numar persoane, 152
70-74 ani, Total, Timis, 159473 TOMNATIC, Anul 2026, Numar persoane, 165
70-74 ani, Total, Timis, 158966 TOPOLOVATU MARE, Anul 2026, Numar persoane, 132
70-74 ani, Total, Timis, 159035 TORMAC, Anul 2026, Numar persoane, 127
70-74 ani, Total, Timis, 159071 TRAIAN VUIA, Anul 2026, Numar persoane, 111
70-74 ani, Total, Timis, 159142 UIVAR, Anul 2026, Numar persoane, 109
70-74 ani, Total, Timis, 159482 VALCANI, Anul 2026, Numar persoane, 39
70-74 ani, Total, Timis, 159213 VARIAS, Anul 2026, Numar persoane, 292
70-74 ani, Total, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2026, Numar persoane, 112
70-74 ani, Total, Timis, 159339 VOITEG, Anul 2026, Numar persoane, 116
75-79 ani, Total, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2026, Numar persoane, 13048
75-79 ani, Total, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2026, Numar persoane, 1867
75-79 ani, Total, Timis, 155403 ORAS BUZIAS, Anul 2026, Numar persoane, 350
75-79 ani, Total, Timis, 156357 ORAS CIACOVA, Anul 2026, Numar persoane, 192
75-79 ani, Total, Timis, 155458 ORAS DETA, Anul 2026, Numar persoane, 246
75-79 ani, Total, Timis, 156801 ORAS FAGET, Anul 2026, Numar persoane, 354
75-79 ani, Total, Timis, 157086 ORAS GATAIA, Anul 2026, Numar persoane, 182
75-79 ani, Total, Timis, 155494 ORAS JIMBOLIA, Anul 2026, Numar persoane, 384
75-79 ani, Total, Timis, 158314 ORAS RECAS, Anul 2026, Numar persoane, 334
75-79 ani, Total, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2026, Numar persoane, 448
75-79 ani, Total, Timis, 155546 BALINT, Anul 2026, Numar persoane, 62
75-79 ani, Total, Timis, 155591 BANLOC, Anul 2026, Numar persoane, 84
75-79 ani, Total, Timis, 155662 BARA, Anul 2026, Numar persoane, 13
75-79 ani, Total, Timis, 155957 BARNA, Anul 2026, Numar persoane, 62
75-79 ani, Total, Timis, 155724 BEBA VECHE, Anul 2026, Numar persoane, 43
75-79 ani, Total, Timis, 155760 BECICHERECU MIC, Anul 2026, Numar persoane, 136
