Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Braila, 42753 ORAS FAUREI, Anul 2026, Numar persoane, 139
75-79 ani, Total, Braila, 43331 ORAS IANCA, Anul 2026, Numar persoane, 288
75-79 ani, Total, Braila, 43411 ORAS INSURATEI, Anul 2026, Numar persoane, 227
75-79 ani, Total, Braila, 42824 BARAGANUL, Anul 2026, Numar persoane, 97
75-79 ani, Total, Braila, 42842 BERTESTII DE JOS, Anul 2026, Numar persoane, 100
75-79 ani, Total, Braila, 42913 BORDEI VERDE, Anul 2026, Numar persoane, 98
75-79 ani, Total, Braila, 44560 CAZASU, Anul 2026, Numar persoane, 122
75-79 ani, Total, Braila, 42708 CHISCANI, Anul 2026, Numar persoane, 179
75-79 ani, Total, Braila, 42968 CIOCILE, Anul 2026, Numar persoane, 102
75-79 ani, Total, Braila, 43019 CIRESU, Anul 2026, Numar persoane, 111
75-79 ani, Total, Braila, 43073 DUDESTI, Anul 2026, Numar persoane, 123
75-79 ani, Total, Braila, 43117 FRECATEI, Anul 2026, Numar persoane, 58
75-79 ani, Total, Braila, 43180 GALBENU, Anul 2026, Numar persoane, 109
75-79 ani, Total, Braila, 43242 GEMENELE, Anul 2026, Numar persoane, 65
75-79 ani, Total, Braila, 43279 GRADISTEA, Anul 2026, Numar persoane, 73
75-79 ani, Total, Braila, 43313 GROPENI, Anul 2026, Numar persoane, 151
75-79 ani, Total, Braila, 43466 JIRLAU, Anul 2026, Numar persoane, 93
75-79 ani, Total, Braila, 43493 MARASU, Anul 2026, Numar persoane, 116
75-79 ani, Total, Braila, 43563 MAXINENI, Anul 2026, Numar persoane, 103
75-79 ani, Total, Braila, 43625 MIRCEA VODA, Anul 2026, Numar persoane, 111
75-79 ani, Total, Braila, 43652 MOVILA MIRESII, Anul 2026, Numar persoane, 139
75-79 ani, Total, Braila, 43698 RACOVITA, Anul 2026, Numar persoane, 41
75-79 ani, Total, Braila, 43732 RAMNICELU, Anul 2026, Numar persoane, 52
75-79 ani, Total, Braila, 43787 ROMANU, Anul 2026, Numar persoane, 52
75-79 ani, Total, Braila, 43812 ROSIORI, Anul 2026, Numar persoane, 90
75-79 ani, Total, Braila, 43867 SALCIA TUDOR, Anul 2026, Numar persoane, 105
75-79 ani, Total, Braila, 43929 SCORTARU NOU, Anul 2026, Numar persoane, 48
75-79 ani, Total, Braila, 43992 SILISTEA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Braila, 44060 STANCUTA, Anul 2026, Numar persoane, 131
75-79 ani, Total, Braila, 44113 SURDILA-GAISEANCA, Anul 2026, Numar persoane, 102
75-79 ani, Total, Braila, 42771 SURDILA-GRECI, Anul 2026, Numar persoane, 57
75-79 ani, Total, Braila, 44140 SUTESTI, Anul 2026, Numar persoane, 138
75-79 ani, Total, Braila, 44177 TICHILESTI, Anul 2026, Numar persoane, 128
75-79 ani, Total, Braila, 44202 TRAIAN, Anul 2026, Numar persoane, 101
75-79 ani, Total, Braila, 44257 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 70
75-79 ani, Total, Braila, 44300 TUFESTI, Anul 2026, Numar persoane, 250
75-79 ani, Total, Braila, 44328 ULMU, Anul 2026, Numar persoane, 149
75-79 ani, Total, Braila, 44355 UNIREA, Anul 2026, Numar persoane, 103
75-79 ani, Total, Braila, 44391 VADENI, Anul 2026, Numar persoane, 116
75-79 ani, Total, Braila, 44435 VICTORIA, Anul 2026, Numar persoane, 141
75-79 ani, Total, Braila, 44462 VISANI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Braila, 44505 VIZIRU, Anul 2026, Numar persoane, 174
75-79 ani, Total, Braila, 44532 ZAVOAIA, Anul 2026, Numar persoane, 105
80-84 ani, Total, Braila, 42682 MUNICIPIUL BRAILA, Anul 2026, Numar persoane, 4024
80-84 ani, Total, Braila, 42753 ORAS FAUREI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Braila, 43331 ORAS IANCA, Anul 2026, Numar persoane, 167
80-84 ani, Total, Braila, 43411 ORAS INSURATEI, Anul 2026, Numar persoane, 132
80-84 ani, Total, Braila, 42824 BARAGANUL, Anul 2026, Numar persoane, 53
80-84 ani, Total, Braila, 42842 BERTESTII DE JOS, Anul 2026, Numar persoane, 44
80-84 ani, Total, Braila, 42913 BORDEI VERDE, Anul 2026, Numar persoane, 60
80-84 ani, Total, Braila, 44560 CAZASU, Anul 2026, Numar persoane, 59
80-84 ani, Total, Braila, 42708 CHISCANI, Anul 2026, Numar persoane, 117
80-84 ani, Total, Braila, 42968 CIOCILE, Anul 2026, Numar persoane, 84
80-84 ani, Total, Braila, 43019 CIRESU, Anul 2026, Numar persoane, 94
80-84 ani, Total, Braila, 43073 DUDESTI, Anul 2026, Numar persoane, 84
80-84 ani, Total, Braila, 43117 FRECATEI, Anul 2026, Numar persoane, 21
80-84 ani, Total, Braila, 43180 GALBENU, Anul 2026, Numar persoane, 70
80-84 ani, Total, Braila, 43242 GEMENELE, Anul 2026, Numar persoane, 52
80-84 ani, Total, Braila, 43279 GRADISTEA, Anul 2026, Numar persoane, 62
80-84 ani, Total, Braila, 43313 GROPENI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Braila, 43466 JIRLAU, Anul 2026, Numar persoane, 66
80-84 ani, Total, Braila, 43493 MARASU, Anul 2026, Numar persoane, 70
80-84 ani, Total, Braila, 43563 MAXINENI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Braila, 43625 MIRCEA VODA, Anul 2026, Numar persoane, 74
80-84 ani, Total, Braila, 43652 MOVILA MIRESII, Anul 2026, Numar persoane, 97
80-84 ani, Total, Braila, 43698 RACOVITA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Braila, 43732 RAMNICELU, Anul 2026, Numar persoane, 42
80-84 ani, Total, Braila, 43787 ROMANU, Anul 2026, Numar persoane, 57
80-84 ani, Total, Braila, 43812 ROSIORI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Braila, 43867 SALCIA TUDOR, Anul 2026, Numar persoane, 80
80-84 ani, Total, Braila, 43929 SCORTARU NOU, Anul 2026, Numar persoane, 26
80-84 ani, Total, Braila, 43992 SILISTEA, Anul 2026, Numar persoane, 25
80-84 ani, Total, Braila, 44060 STANCUTA, Anul 2026, Numar persoane, 102
80-84 ani, Total, Braila, 44113 SURDILA-GAISEANCA, Anul 2026, Numar persoane, 78
80-84 ani, Total, Braila, 42771 SURDILA-GRECI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Braila, 44140 SUTESTI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Braila, 44177 TICHILESTI, Anul 2026, Numar persoane, 80
80-84 ani, Total, Braila, 44202 TRAIAN, Anul 2026, Numar persoane, 53
80-84 ani, Total, Braila, 44257 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 58
80-84 ani, Total, Braila, 44300 TUFESTI, Anul 2026, Numar persoane, 120
80-84 ani, Total, Braila, 44328 ULMU, Anul 2026, Numar persoane, 93
80-84 ani, Total, Braila, 44355 UNIREA, Anul 2026, Numar persoane, 65
80-84 ani, Total, Braila, 44391 VADENI, Anul 2026, Numar persoane, 81
80-84 ani, Total, Braila, 44435 VICTORIA, Anul 2026, Numar persoane, 76
80-84 ani, Total, Braila, 44462 VISANI, Anul 2026, Numar persoane, 87
80-84 ani, Total, Braila, 44505 VIZIRU, Anul 2026, Numar persoane, 129
80-84 ani, Total, Braila, 44532 ZAVOAIA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Braila, 42682 MUNICIPIUL BRAILA, Anul 2026, Numar persoane, 3907
85 ani si peste, Total, Braila, 42753 ORAS FAUREI, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Braila, 43331 ORAS IANCA, Anul 2026, Numar persoane, 218
85 ani si peste, Total, Braila, 43411 ORAS INSURATEI, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Braila, 42824 BARAGANUL, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Braila, 42842 BERTESTII DE JOS, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Braila, 42913 BORDEI VERDE, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Braila, 44560 CAZASU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Braila, 42708 CHISCANI, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Braila, 42968 CIOCILE, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Braila, 43019 CIRESU, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Braila, 43073 DUDESTI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Braila, 43117 FRECATEI, Anul 2026, Numar persoane, 18
85 ani si peste, Total, Braila, 43180 GALBENU, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Braila, 43242 GEMENELE, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Braila, 43279 GRADISTEA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Braila, 43313 GROPENI, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Braila, 43466 JIRLAU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Braila, 43493 MARASU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Braila, 43563 MAXINENI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Braila, 43625 MIRCEA VODA, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Braila, 43652 MOVILA MIRESII, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Braila, 43698 RACOVITA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Braila, 43732 RAMNICELU, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Braila, 43787 ROMANU, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Braila, 43812 ROSIORI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Braila, 43867 SALCIA TUDOR, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Braila, 43929 SCORTARU NOU, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Braila, 43992 SILISTEA, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Braila, 44060 STANCUTA, Anul 2026, Numar persoane, 108
