Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Constanta, 61675 DELENI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Constanta, 61737 DOBROMIR, Anul 2026, Numar persoane, 24
80-84 ani, Total, Constanta, 63161 DUMBRAVENI, Anul 2026, Numar persoane, 10
80-84 ani, Total, Constanta, 63334 FANTANELE, Anul 2026, Numar persoane, 31
80-84 ani, Total, Constanta, 61808 GARLICIU, Anul 2026, Numar persoane, 31
80-84 ani, Total, Constanta, 61826 GHINDARESTI, Anul 2026, Numar persoane, 36
80-84 ani, Total, Constanta, 63326 GRADINA, Anul 2026, Numar persoane, 30
80-84 ani, Total, Constanta, 63278 HORIA, Anul 2026, Numar persoane, 23
80-84 ani, Total, Constanta, 61871 INDEPENDENTA, Anul 2026, Numar persoane, 42
80-84 ani, Total, Constanta, 61951 ION CORVIN, Anul 2026, Numar persoane, 42
80-84 ani, Total, Constanta, 62020 ISTRIA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Constanta, 60632 LIMANU, Anul 2026, Numar persoane, 119
80-84 ani, Total, Constanta, 62057 LIPNITA, Anul 2026, Numar persoane, 64
80-84 ani, Total, Constanta, 63152 LUMINA, Anul 2026, Numar persoane, 153
80-84 ani, Total, Constanta, 62137 MERENI, Anul 2026, Numar persoane, 29
80-84 ani, Total, Constanta, 62253 MIHAI VITEAZU, Anul 2026, Numar persoane, 33
80-84 ani, Total, Constanta, 62191 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 148
80-84 ani, Total, Constanta, 62280 MIRCEA VODA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Constanta, 62440 NICOLAE BALCESCU, Anul 2026, Numar persoane, 85
80-84 ani, Total, Constanta, 62486 OLTINA, Anul 2026, Numar persoane, 75
80-84 ani, Total, Constanta, 62538 OSTROV, Anul 2026, Numar persoane, 80
80-84 ani, Total, Constanta, 62609 PANTELIMON, Anul 2026, Numar persoane, 19
80-84 ani, Total, Constanta, 62672 PECINEAGA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Constanta, 62707 PESTERA, Anul 2026, Numar persoane, 48
80-84 ani, Total, Constanta, 62761 POARTA ALBA, Anul 2026, Numar persoane, 64
80-84 ani, Total, Constanta, 62798 RASOVA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Constanta, 62878 SACELE, Anul 2026, Numar persoane, 35
80-84 ani, Total, Constanta, 63318 SALIGNY, Anul 2026, Numar persoane, 31
80-84 ani, Total, Constanta, 62823 SARAIU, Anul 2026, Numar persoane, 27
80-84 ani, Total, Constanta, 62903 SEIMENI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Constanta, 62949 SILISTEA, Anul 2026, Numar persoane, 24
80-84 ani, Total, Constanta, 62985 TARGUSOR, Anul 2026, Numar persoane, 41
80-84 ani, Total, Constanta, 63045 TOPALU, Anul 2026, Numar persoane, 40
80-84 ani, Total, Constanta, 63072 TOPRAISAR, Anul 2026, Numar persoane, 105
80-84 ani, Total, Constanta, 63189 TORTOMAN, Anul 2026, Numar persoane, 27
80-84 ani, Total, Constanta, 60721 TUZLA, Anul 2026, Numar persoane, 134
80-84 ani, Total, Constanta, 63125 VALU LUI TRAIAN, Anul 2026, Numar persoane, 222
80-84 ani, Total, Constanta, 63170 VULTURU, Anul 2026, Numar persoane, 13
85 ani si peste, Total, Constanta, 60419 MUNICIPIUL CONSTANTA, Anul 2026, Numar persoane, 6915
85 ani si peste, Total, Constanta, 60482 MUNICIPIUL MANGALIA, Anul 2026, Numar persoane, 478
85 ani si peste, Total, Constanta, 60847 MUNICIPIUL MEDGIDIA, Anul 2026, Numar persoane, 716
85 ani si peste, Total, Constanta, 60776 ORAS CERNAVODA, Anul 2026, Numar persoane, 196
85 ani si peste, Total, Constanta, 60455 ORAS EFORIE, Anul 2026, Numar persoane, 232
85 ani si peste, Total, Constanta, 60801 ORAS HARSOVA, Anul 2026, Numar persoane, 157
85 ani si peste, Total, Constanta, 62360 ORAS MURFATLAR, Anul 2026, Numar persoane, 128
85 ani si peste, Total, Constanta, 60507 ORAS NAVODARI, Anul 2026, Numar persoane, 290
85 ani si peste, Total, Constanta, 62397 ORAS NEGRU VODA, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Constanta, 60687 ORAS OVIDIU, Anul 2026, Numar persoane, 255
85 ani si peste, Total, Constanta, 60534 ORAS TECHIRGHIOL, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Constanta, 60598 23 AUGUST, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Constanta, 60883 ADAMCLISI, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Constanta, 60570 AGIGEA, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Constanta, 60945 ALBESTI, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Constanta, 61005 ALIMAN, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Constanta, 63198 AMZACEA, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Constanta, 61069 BANEASA, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Constanta, 63294 BARAGANU, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Constanta, 61121 CASTELU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Constanta, 61167 CERCHEZU, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Constanta, 61210 CHIRNOGENI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Constanta, 61256 CIOBANU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Constanta, 61283 CIOCARLIA, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Constanta, 61318 COBADIN, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Constanta, 61372 COGEALAC, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Constanta, 61452 COMANA, Anul 2026, Numar persoane, 27
85 ani si peste, Total, Constanta, 61513 CORBU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Constanta, 63286 COSTINESTI, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Constanta, 61559 CRUCEA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Constanta, 61620 CUMPANA, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Constanta, 63300 CUZA VODA, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Constanta, 61675 DELENI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Constanta, 61737 DOBROMIR, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Constanta, 63161 DUMBRAVENI, Anul 2026, Numar persoane, 16
85 ani si peste, Total, Constanta, 63334 FANTANELE, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Constanta, 61808 GARLICIU, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Constanta, 61826 GHINDARESTI, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Constanta, 63326 GRADINA, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Constanta, 63278 HORIA, Anul 2026, Numar persoane, 13
85 ani si peste, Total, Constanta, 61871 INDEPENDENTA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Constanta, 61951 ION CORVIN, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Constanta, 62020 ISTRIA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Constanta, 60632 LIMANU, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Constanta, 62057 LIPNITA, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Constanta, 63152 LUMINA, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Constanta, 62137 MERENI, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Constanta, 62253 MIHAI VITEAZU, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Constanta, 62191 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 166
85 ani si peste, Total, Constanta, 62280 MIRCEA VODA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Constanta, 62440 NICOLAE BALCESCU, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Constanta, 62486 OLTINA, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Constanta, 62538 OSTROV, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Constanta, 62609 PANTELIMON, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Constanta, 62672 PECINEAGA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Constanta, 62707 PESTERA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Constanta, 62761 POARTA ALBA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Constanta, 62798 RASOVA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Constanta, 62878 SACELE, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Constanta, 63318 SALIGNY, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Constanta, 62823 SARAIU, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Constanta, 62903 SEIMENI, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Constanta, 62949 SILISTEA, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Constanta, 62985 TARGUSOR, Anul 2026, Numar persoane, 22
85 ani si peste, Total, Constanta, 63045 TOPALU, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Constanta, 63072 TOPRAISAR, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Constanta, 63189 TORTOMAN, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Constanta, 60721 TUZLA, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Constanta, 63125 VALU LUI TRAIAN, Anul 2026, Numar persoane, 168
85 ani si peste, Total, Constanta, 63170 VULTURU, Anul 2026, Numar persoane, 17
