Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Dambovita, 101564 BUTIMANU, Anul 2026, Numar persoane, 71
75-79 ani, Total, Dambovita, 66526 CANDESTI, Anul 2026, Numar persoane, 122
75-79 ani, Total, Dambovita, 101840 CIOCANESTI, Anul 2026, Numar persoane, 168
75-79 ani, Total, Dambovita, 66580 COBIA, Anul 2026, Numar persoane, 110
75-79 ani, Total, Dambovita, 66697 COJASCA, Anul 2026, Numar persoane, 115
75-79 ani, Total, Dambovita, 66731 COMISANI, Anul 2026, Numar persoane, 194
75-79 ani, Total, Dambovita, 66768 CONTESTI, Anul 2026, Numar persoane, 152
75-79 ani, Total, Dambovita, 66857 CORBII MARI, Anul 2026, Numar persoane, 242
75-79 ani, Total, Dambovita, 66955 CORNATELU, Anul 2026, Numar persoane, 48
75-79 ani, Total, Dambovita, 67014 CORNESTI, Anul 2026, Numar persoane, 296
75-79 ani, Total, Dambovita, 67121 COSTESTII DIN VALE, Anul 2026, Numar persoane, 107
75-79 ani, Total, Dambovita, 67167 CRANGURILE, Anul 2026, Numar persoane, 113
75-79 ani, Total, Dambovita, 102286 CREVEDIA, Anul 2026, Numar persoane, 230
75-79 ani, Total, Dambovita, 67256 DARMANESTI, Anul 2026, Numar persoane, 142
75-79 ani, Total, Dambovita, 67292 DOBRA, Anul 2026, Numar persoane, 153
75-79 ani, Total, Dambovita, 65413 DOICESTI, Anul 2026, Numar persoane, 152
75-79 ani, Total, Dambovita, 67327 DRAGODANA, Anul 2026, Numar persoane, 279
75-79 ani, Total, Dambovita, 67407 DRAGOMIRESTI, Anul 2026, Numar persoane, 277
75-79 ani, Total, Dambovita, 67470 FINTA, Anul 2026, Numar persoane, 171
75-79 ani, Total, Dambovita, 67522 GLODENI, Anul 2026, Numar persoane, 132
75-79 ani, Total, Dambovita, 65707 GURA FOII, Anul 2026, Numar persoane, 93
75-79 ani, Total, Dambovita, 67595 GURA OCNITEI, Anul 2026, Numar persoane, 257
75-79 ani, Total, Dambovita, 67648 GURA SUTII, Anul 2026, Numar persoane, 190
75-79 ani, Total, Dambovita, 67675 HULUBESTI, Anul 2026, Numar persoane, 122
75-79 ani, Total, Dambovita, 67737 I. L. CARAGIALE, Anul 2026, Numar persoane, 246
75-79 ani, Total, Dambovita, 65869 IEDERA, Anul 2026, Numar persoane, 132
75-79 ani, Total, Dambovita, 67773 LUCIENI, Anul 2026, Numar persoane, 123
75-79 ani, Total, Dambovita, 67835 LUDESTI, Anul 2026, Numar persoane, 135
75-79 ani, Total, Dambovita, 67906 LUNGULETU, Anul 2026, Numar persoane, 203
