Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Galati, 75203 MUNICIPIUL TECUCI, Anul 2026, Numar persoane, 770
85 ani si peste, Total, Galati, 75338 ORAS BERESTI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Galati, 75472 ORAS TARGU BUJOR, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Galati, 75542 BALABANESTI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Galati, 75613 BALASESTI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Galati, 75668 BALENI, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Galati, 75686 BANEASA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Galati, 75515 BARCEA, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Galati, 75356 BERESTI-MERIA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Galati, 75766 BRAHASESTI, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Galati, 75711 BRANISTEA, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Galati, 75819 BUCIUMENI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Galati, 75864 CAVADINESTI, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Galati, 75917 CERTESTI, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Galati, 76004 CORNI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Galati, 75953 COROD, Anul 2026, Numar persoane, 177
85 ani si peste, Total, Galati, 76040 COSMESTI, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Galati, 76111 COSTACHE NEGRI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Galati, 76139 CUCA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Galati, 76157 CUDALBI, Anul 2026, Numar persoane, 199
85 ani si peste, Total, Galati, 77595 CUZA VODA, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Galati, 75221 DRAGANESTI, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Galati, 76175 DRAGUSENI, Anul 2026, Numar persoane, 155
85 ani si peste, Total, Galati, 76255 FARTANESTI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Galati, 76282 FOLTESTI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Galati, 76317 FRUMUSITA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Galati, 76353 FUNDENI, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Galati, 76406 GHIDIGENI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Galati, 76497 GOHOR, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Galati, 76558 GRIVITA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Galati, 76585 INDEPENDENTA, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Galati, 76601 IVESTI, Anul 2026, Numar persoane, 144
85 ani si peste, Total, Galati, 76638 JORASTI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Galati, 76674 LIESTI, Anul 2026, Numar persoane, 225
85 ani si peste, Total, Galati, 76718 MASTACANI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Galati, 76692 MATCA, Anul 2026, Numar persoane, 217
85 ani si peste, Total, Galati, 76745 MOVILENI, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Galati, 75258 MUNTENI, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Galati, 76763 NAMOLOASA, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Galati, 77579 NEGRILESTI, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Galati, 76807 NICORESTI, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Galati, 76932 OANCEA, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Galati, 76969 PECHEA, Anul 2026, Numar persoane, 177
85 ani si peste, Total, Galati, 76996 PISCU, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Galati, 77587 POIANA, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Galati, 77028 PRIPONESTI, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Galati, 77561 RADESTI, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Galati, 77082 REDIU, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Galati, 77126 SCANTEIESTI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Galati, 77153 SCHELA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Galati, 75114 SENDRENI, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Galati, 77180 SLOBOZIA CONACHI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Galati, 77224 SMARDAN, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Galati, 77260 SMULTI, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Galati, 77288 SUCEVENI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Galati, 77601 SUHURLUI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Galati, 77377 TEPU, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Galati, 77313 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 139
85 ani si peste, Total, Galati, 77331 TULUCESTI, Anul 2026, Numar persoane, 169
85 ani si peste, Total, Galati, 77402 UMBRARESTI, Anul 2026, Numar persoane, 114
85 ani si peste, Total, Galati, 77475 VALEA MARULUI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Galati, 75150 VANATORI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Galati, 77509 VARLEZI, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Galati, 77536 VLADESTI, Anul 2026, Numar persoane, 46
