Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Gorj, 79004 BALTENI, Anul 2026, Numar persoane, 205
75-79 ani, Total, Gorj, 78828 BARBATESTI, Anul 2026, Numar persoane, 63
75-79 ani, Total, Gorj, 78873 BENGESTI-CIOCADIA, Anul 2026, Numar persoane, 139
75-79 ani, Total, Gorj, 78926 BERLESTI, Anul 2026, Numar persoane, 97
75-79 ani, Total, Gorj, 79077 BOLBOSI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Gorj, 79157 BORASCU, Anul 2026, Numar persoane, 118
75-79 ani, Total, Gorj, 79237 BRANESTI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Gorj, 79362 BUMBESTI-PITIC, Anul 2026, Numar persoane, 112
75-79 ani, Total, Gorj, 79406 BUSTUCHIN, Anul 2026, Numar persoane, 124
75-79 ani, Total, Gorj, 79736 CALNIC, Anul 2026, Numar persoane, 85
75-79 ani, Total, Gorj, 79497 CAPRENI, Anul 2026, Numar persoane, 97
75-79 ani, Total, Gorj, 79585 CATUNELE, Anul 2026, Numar persoane, 105
75-79 ani, Total, Gorj, 79656 CIUPERCENI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Gorj, 79834 CRASNA, Anul 2026, Numar persoane, 230
75-79 ani, Total, Gorj, 79932 CRUSET, Anul 2026, Numar persoane, 134
75-79 ani, Total, Gorj, 80043 DANCIULESTI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Gorj, 80123 DANESTI, Anul 2026, Numar persoane, 186
75-79 ani, Total, Gorj, 80249 DRAGOTESTI, Anul 2026, Numar persoane, 78
75-79 ani, Total, Gorj, 78016 DRAGUTESTI, Anul 2026, Numar persoane, 206
75-79 ani, Total, Gorj, 80285 FARCASESTI, Anul 2026, Numar persoane, 128
75-79 ani, Total, Gorj, 80365 GLOGOVA, Anul 2026, Numar persoane, 90
75-79 ani, Total, Gorj, 80427 GODINESTI, Anul 2026, Numar persoane, 87
