Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Hunedoara, 87665 ORAS SIMERIA, Anul 2026, Numar persoane, 777
70-74 ani, Total, Hunedoara, 87139 ORAS URICANI, Anul 2026, Numar persoane, 369
70-74 ani, Total, Hunedoara, 88047 BACIA, Anul 2026, Numar persoane, 116
70-74 ani, Total, Hunedoara, 87745 BAIA DE CRIS, Anul 2026, Numar persoane, 192
70-74 ani, Total, Hunedoara, 88092 BAITA, Anul 2026, Numar persoane, 222
70-74 ani, Total, Hunedoara, 87843 BALSA, Anul 2026, Numar persoane, 49
70-74 ani, Total, Hunedoara, 87246 BANITA, Anul 2026, Numar persoane, 65
70-74 ani, Total, Hunedoara, 87996 BARU, Anul 2026, Numar persoane, 152
70-74 ani, Total, Hunedoara, 88216 BATRANA, Anul 2026, Numar persoane, 9
70-74 ani, Total, Hunedoara, 88261 BERIU, Anul 2026, Numar persoane, 192
70-74 ani, Total, Hunedoara, 88350 BLAJENI, Anul 2026, Numar persoane, 83
70-74 ani, Total, Hunedoara, 88449 BOSOROD, Anul 2026, Numar persoane, 94
70-74 ani, Total, Hunedoara, 88546 BRANISCA, Anul 2026, Numar persoane, 105
70-74 ani, Total, Hunedoara, 88644 BRETEA ROMANA, Anul 2026, Numar persoane, 186
70-74 ani, Total, Hunedoara, 88788 BUCES, Anul 2026, Numar persoane, 117
70-74 ani, Total, Hunedoara, 88868 BUCURESCI, Anul 2026, Numar persoane, 125
70-74 ani, Total, Hunedoara, 88920 BULZESTII DE SUS, Anul 2026, Numar persoane, 22
70-74 ani, Total, Hunedoara, 89026 BUNILA, Anul 2026, Numar persoane, 30
70-74 ani, Total, Hunedoara, 89080 BURJUC, Anul 2026, Numar persoane, 44
70-74 ani, Total, Hunedoara, 86749 CARJITI, Anul 2026, Numar persoane, 53
70-74 ani, Total, Hunedoara, 89151 CERBAL, Anul 2026, Numar persoane, 39
70-74 ani, Total, Hunedoara, 89240 CERTEJU DE SUS, Anul 2026, Numar persoane, 170
70-74 ani, Total, Hunedoara, 87362 CRISCIOR, Anul 2026, Numar persoane, 239
70-74 ani, Total, Hunedoara, 89348 DENSUS, Anul 2026, Numar persoane, 78
70-74 ani, Total, Hunedoara, 89428 DOBRA, Anul 2026, Numar persoane, 199
70-74 ani, Total, Hunedoara, 91731 GENERAL BERTHELOT, Anul 2026, Numar persoane, 66
70-74 ani, Total, Hunedoara, 86883 GHELARI, Anul 2026, Numar persoane, 140
70-74 ani, Total, Hunedoara, 89687 GURASADA, Anul 2026, Numar persoane, 79
70-74 ani, Total, Hunedoara, 89801 HARAU, Anul 2026, Numar persoane, 121
70-74 ani, Total, Hunedoara, 89856 ILIA, Anul 2026, Numar persoane, 197
70-74 ani, Total, Hunedoara, 89954 LAPUGIU DE JOS, Anul 2026, Numar persoane, 95
70-74 ani, Total, Hunedoara, 90066 LELESE, Anul 2026, Numar persoane, 30
70-74 ani, Total, Hunedoara, 90119 LUNCA CERNII DE JOS, Anul 2026, Numar persoane, 64
70-74 ani, Total, Hunedoara, 90208 LUNCOIU DE JOS, Anul 2026, Numar persoane, 124
70-74 ani, Total, Hunedoara, 90262 MARTINESTI, Anul 2026, Numar persoane, 65
70-74 ani, Total, Hunedoara, 90342 ORASTIOARA DE SUS, Anul 2026, Numar persoane, 123
70-74 ani, Total, Hunedoara, 90431 PESTISU MIC, Anul 2026, Numar persoane, 86
70-74 ani, Total, Hunedoara, 90538 PUI, Anul 2026, Numar persoane, 227
70-74 ani, Total, Hunedoara, 90725 RACHITOVA, Anul 2026, Numar persoane, 77
70-74 ani, Total, Hunedoara, 90663 RAPOLTU MARE, Anul 2026, Numar persoane, 120
70-74 ani, Total, Hunedoara, 90878 RAU DE MORI, Anul 2026, Numar persoane, 186
70-74 ani, Total, Hunedoara, 90805 RIBITA, Anul 2026, Numar persoane, 82
70-74 ani, Total, Hunedoara, 90994 ROMOS, Anul 2026, Numar persoane, 147
70-74 ani, Total, Hunedoara, 91116 SALASU DE SUS, Anul 2026, Numar persoane, 150
70-74 ani, Total, Hunedoara, 91232 SANTAMARIA-ORLEA, Anul 2026, Numar persoane, 162
70-74 ani, Total, Hunedoara, 91054 SARMIZEGETUSA, Anul 2026, Numar persoane, 66
70-74 ani, Total, Hunedoara, 91330 SOIMUS, Anul 2026, Numar persoane, 206
70-74 ani, Total, Hunedoara, 86936 TELIUCU INFERIOR, Anul 2026, Numar persoane, 127
70-74 ani, Total, Hunedoara, 91447 TOMESTI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Hunedoara, 91535 TOPLITA, Anul 2026, Numar persoane, 58
70-74 ani, Total, Hunedoara, 91624 TOTESTI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Hunedoara, 91688 TURDAS, Anul 2026, Numar persoane, 90
70-74 ani, Total, Hunedoara, 91937 VALISOARA, Anul 2026, Numar persoane, 69
70-74 ani, Total, Hunedoara, 91795 VATA DE JOS, Anul 2026, Numar persoane, 258
70-74 ani, Total, Hunedoara, 91982 VETEL, Anul 2026, Numar persoane, 187
70-74 ani, Total, Hunedoara, 92097 VORTA, Anul 2026, Numar persoane, 43
70-74 ani, Total, Hunedoara, 92177 ZAM, Anul 2026, Numar persoane, 99
75-79 ani, Total, Hunedoara, 86687 MUNICIPIUL DEVA, Anul 2026, Numar persoane, 3047
75-79 ani, Total, Hunedoara, 87291 MUNICIPIUL BRAD, Anul 2026, Numar persoane, 721
75-79 ani, Total, Hunedoara, 86810 MUNICIPIUL HUNEDOARA, Anul 2026, Numar persoane, 2737
75-79 ani, Total, Hunedoara, 87059 MUNICIPIUL LUPENI, Anul 2026, Numar persoane, 711
75-79 ani, Total, Hunedoara, 87638 MUNICIPIUL ORASTIE, Anul 2026, Numar persoane, 795
75-79 ani, Total, Hunedoara, 86990 MUNICIPIUL PETROSANI, Anul 2026, Numar persoane, 1394
75-79 ani, Total, Hunedoara, 87175 MUNICIPIUL VULCAN, Anul 2026, Numar persoane, 839
75-79 ani, Total, Hunedoara, 87219 ORAS ANINOASA, Anul 2026, Numar persoane, 125
75-79 ani, Total, Hunedoara, 87424 ORAS CALAN, Anul 2026, Numar persoane, 462
75-79 ani, Total, Hunedoara, 89561 ORAS GEOAGIU, Anul 2026, Numar persoane, 228
