Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Satu Mare, 138805 SAUCA, Anul 2026, Numar persoane, 46
70-74 ani, Total, Satu Mare, 138869 SOCOND, Anul 2026, Numar persoane, 71
70-74 ani, Total, Satu Mare, 138921 SUPUR, Anul 2026, Numar persoane, 176
70-74 ani, Total, Satu Mare, 139009 TARNA MARE, Anul 2026, Numar persoane, 134
70-74 ani, Total, Satu Mare, 139143 TARSOLT, Anul 2026, Numar persoane, 101
70-74 ani, Total, Satu Mare, 139054 TEREBESTI, Anul 2026, Numar persoane, 67
70-74 ani, Total, Satu Mare, 139107 TIREAM, Anul 2026, Numar persoane, 91
70-74 ani, Total, Satu Mare, 139170 TURT, Anul 2026, Numar persoane, 314
70-74 ani, Total, Satu Mare, 139214 TURULUNG, Anul 2026, Numar persoane, 161
70-74 ani, Total, Satu Mare, 139250 URZICENI, Anul 2026, Numar persoane, 71
70-74 ani, Total, Satu Mare, 139287 VALEA VINULUI, Anul 2026, Numar persoane, 93
70-74 ani, Total, Satu Mare, 139330 VAMA, Anul 2026, Numar persoane, 152
70-74 ani, Total, Satu Mare, 139358 VETIS, Anul 2026, Numar persoane, 200
70-74 ani, Total, Satu Mare, 139394 VIILE SATU MARE, Anul 2026, Numar persoane, 153
75-79 ani, Total, Satu Mare, 136483 MUNICIPIUL SATU MARE, Anul 2026, Numar persoane, 4196
75-79 ani, Total, Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2026, Numar persoane, 888
75-79 ani, Total, Satu Mare, 136848 ORAS ARDUD, Anul 2026, Numar persoane, 183
75-79 ani, Total, Satu Mare, 138039 ORAS LIVADA, Anul 2026, Numar persoane, 207
75-79 ani, Total, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2026, Numar persoane, 487
75-79 ani, Total, Satu Mare, 136642 ORAS TASNAD, Anul 2026, Numar persoane, 313
75-79 ani, Total, Satu Mare, 136713 ACAS, Anul 2026, Numar persoane, 55
75-79 ani, Total, Satu Mare, 179873 AGRIS, Anul 2026, Numar persoane, 63
75-79 ani, Total, Satu Mare, 136768 ANDRID, Anul 2026, Numar persoane, 71
75-79 ani, Total, Satu Mare, 136802 APA, Anul 2026, Numar persoane, 83
75-79 ani, Total, Satu Mare, 137103 BARSAU, Anul 2026, Numar persoane, 93
75-79 ani, Total, Satu Mare, 136919 BATARCI, Anul 2026, Numar persoane, 92
75-79 ani, Total, Satu Mare, 136964 BELTIUG, Anul 2026, Numar persoane, 87
75-79 ani, Total, Satu Mare, 137032 BERVENI, Anul 2026, Numar persoane, 114
75-79 ani, Total, Satu Mare, 137069 BIXAD, Anul 2026, Numar persoane, 191
75-79 ani, Total, Satu Mare, 137130 BOGDAND, Anul 2026, Numar persoane, 135
75-79 ani, Total, Satu Mare, 137185 BOTIZ, Anul 2026, Numar persoane, 98
75-79 ani, Total, Satu Mare, 137229 CALINESTI-OAS, Anul 2026, Numar persoane, 111
75-79 ani, Total, Satu Mare, 137274 CAMARZANA, Anul 2026, Numar persoane, 76
75-79 ani, Total, Satu Mare, 179677 CAMIN, Anul 2026, Numar persoane, 49
75-79 ani, Total, Satu Mare, 136553 CAPLENI, Anul 2026, Numar persoane, 95
75-79 ani, Total, Satu Mare, 137292 CAUAS, Anul 2026, Numar persoane, 82
75-79 ani, Total, Satu Mare, 137363 CEHAL, Anul 2026, Numar persoane, 85
75-79 ani, Total, Satu Mare, 137407 CERTEZE, Anul 2026, Numar persoane, 174
75-79 ani, Total, Satu Mare, 179882 CIUMESTI, Anul 2026, Numar persoane, 42
75-79 ani, Total, Satu Mare, 137443 CRAIDOROLT, Anul 2026, Numar persoane, 70
75-79 ani, Total, Satu Mare, 137504 CRUCISOR, Anul 2026, Numar persoane, 119
75-79 ani, Total, Satu Mare, 137540 CULCIU, Anul 2026, Numar persoane, 135
75-79 ani, Total, Satu Mare, 137611 DOBA, Anul 2026, Numar persoane, 99
75-79 ani, Total, Satu Mare, 137675 DOROLT, Anul 2026, Numar persoane, 96
