Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Suceava, 151585 POIENI-SOLCA, Anul 2026, Numar persoane, 84
70-74 ani, Total, Suceava, 149931 POJORATA, Anul 2026, Numar persoane, 136
70-74 ani, Total, Suceava, 149968 PREUTESTI, Anul 2026, Numar persoane, 270
70-74 ani, Total, Suceava, 150043 PUTNA, Anul 2026, Numar persoane, 147
70-74 ani, Total, Suceava, 150070 RADASENI, Anul 2026, Numar persoane, 173
70-74 ani, Total, Suceava, 150114 RASCA, Anul 2026, Numar persoane, 170
70-74 ani, Total, Suceava, 150178 SADOVA, Anul 2026, Numar persoane, 134
70-74 ani, Total, Suceava, 150445 SARU DORNEI, Anul 2026, Numar persoane, 204
70-74 ani, Total, Suceava, 150196 SATU MARE, Anul 2026, Numar persoane, 155
70-74 ani, Total, Suceava, 146432 SCHEIA, Anul 2026, Numar persoane, 498
70-74 ani, Total, Suceava, 151460 SERBAUTI, Anul 2026, Numar persoane, 137
70-74 ani, Total, Suceava, 150221 SIMINICEA, Anul 2026, Numar persoane, 128
70-74 ani, Total, Suceava, 150258 SLATINA, Anul 2026, Numar persoane, 171
70-74 ani, Total, Suceava, 150294 STRAJA, Anul 2026, Numar persoane, 217
70-74 ani, Total, Suceava, 150310 STROIESTI, Anul 2026, Numar persoane, 136
70-74 ani, Total, Suceava, 150356 STULPICANI, Anul 2026, Numar persoane, 284
70-74 ani, Total, Suceava, 150418 SUCEVITA, Anul 2026, Numar persoane, 116
70-74 ani, Total, Suceava, 150524 TODIRESTI, Anul 2026, Numar persoane, 258
70-74 ani, Total, Suceava, 150588 UDESTI, Anul 2026, Numar persoane, 240
70-74 ani, Total, Suceava, 150702 ULMA, Anul 2026, Numar persoane, 78
70-74 ani, Total, Suceava, 150766 VADU MOLDOVEI, Anul 2026, Numar persoane, 187
70-74 ani, Total, Suceava, 150891 VALEA MOLDOVEI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Suceava, 150935 VAMA, Anul 2026, Numar persoane, 284
70-74 ani, Total, Suceava, 150980 VATRA MOLDOVITEI, Anul 2026, Numar persoane, 216
70-74 ani, Total, Suceava, 151022 VERESTI, Anul 2026, Numar persoane, 266
70-74 ani, Total, Suceava, 151077 VICOVU DE JOS, Anul 2026, Numar persoane, 245
70-74 ani, Total, Suceava, 151558 VOITINEL, Anul 2026, Numar persoane, 109
70-74 ani, Total, Suceava, 151120 VOLOVAT, Anul 2026, Numar persoane, 157
70-74 ani, Total, Suceava, 151157 VULTURESTI, Anul 2026, Numar persoane, 113
70-74 ani, Total, Suceava, 151246 ZAMOSTEA, Anul 2026, Numar persoane, 137
70-74 ani, Total, Suceava, 151344 ZVORISTEA, Anul 2026, Numar persoane, 211
75-79 ani, Total, Suceava, 146263 MUNICIPIUL SUCEAVA, Anul 2026, Numar persoane, 3886
75-79 ani, Total, Suceava, 146502 MUNICIPIUL CAMPULUNG MOLDOVENESC, Anul 2026, Numar persoane, 776
75-79 ani, Total, Suceava, 146539 MUNICIPIUL FALTICENI, Anul 2026, Numar persoane, 959
75-79 ani, Total, Suceava, 146628 MUNICIPIUL RADAUTI, Anul 2026, Numar persoane, 1036
75-79 ani, Total, Suceava, 146744 MUNICIPIUL VATRA DORNEI, Anul 2026, Numar persoane, 622
75-79 ani, Total, Suceava, 147358 ORAS BROSTENI, Anul 2026, Numar persoane, 218
75-79 ani, Total, Suceava, 147633 ORAS CAJVANA, Anul 2026, Numar persoane, 203
75-79 ani, Total, Suceava, 148006 ORAS DOLHASCA, Anul 2026, Numar persoane, 378
75-79 ani, Total, Suceava, 148612 ORAS FRASIN, Anul 2026, Numar persoane, 235
75-79 ani, Total, Suceava, 146584 ORAS GURA HUMORULUI, Anul 2026, Numar persoane, 677
75-79 ani, Total, Suceava, 149227 ORAS LITENI, Anul 2026, Numar persoane, 314
75-79 ani, Total, Suceava, 146931 ORAS MILISAUTI, Anul 2026, Numar persoane, 188
75-79 ani, Total, Suceava, 146370 ORAS SALCEA, Anul 2026, Numar persoane, 309
75-79 ani, Total, Suceava, 146655 ORAS SIRET, Anul 2026, Numar persoane, 259
75-79 ani, Total, Suceava, 146708 ORAS SOLCA, Anul 2026, Numar persoane, 69
75-79 ani, Total, Suceava, 151095 ORAS VICOVU DE SUS, Anul 2026, Numar persoane, 340
75-79 ani, Total, Suceava, 146799 ADANCATA, Anul 2026, Numar persoane, 136
75-79 ani, Total, Suceava, 146860 ARBORE, Anul 2026, Numar persoane, 211
75-79 ani, Total, Suceava, 146904 BAIA, Anul 2026, Numar persoane, 158
75-79 ani, Total, Suceava, 151530 BALACEANA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Suceava, 146995 BALCAUTI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Suceava, 151576 BERCHISESTI, Anul 2026, Numar persoane, 93
75-79 ani, Total, Suceava, 147036 BILCA, Anul 2026, Numar persoane, 126
75-79 ani, Total, Suceava, 147054 BOGDANESTI, Anul 2026, Numar persoane, 140
75-79 ani, Total, Suceava, 147072 BOROAIA, Anul 2026, Numar persoane, 156
75-79 ani, Total, Suceava, 147134 BOSANCI, Anul 2026, Numar persoane, 227
75-79 ani, Total, Suceava, 147161 BOTOSANA, Anul 2026, Numar persoane, 87
75-79 ani, Total, Suceava, 147205 BREAZA, Anul 2026, Numar persoane, 80
75-79 ani, Total, Suceava, 147241 BRODINA, Anul 2026, Numar persoane, 109
75-79 ani, Total, Suceava, 147465 BUNESTI, Anul 2026, Numar persoane, 92
75-79 ani, Total, Suceava, 151521 BURLA, Anul 2026, Numar persoane, 60
75-79 ani, Total, Suceava, 147526 CACICA, Anul 2026, Numar persoane, 159
75-79 ani, Total, Suceava, 147580 CALAFINDESTI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Suceava, 151503 CAPU CAMPULUI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Suceava, 147713 CARLIBABA, Anul 2026, Numar persoane, 41
75-79 ani, Total, Suceava, 151451 CIOCANESTI, Anul 2026, Numar persoane, 49
75-79 ani, Total, Suceava, 151567 CIPRIAN PORUMBESCU, Anul 2026, Numar persoane, 67
75-79 ani, Total, Suceava, 151433 COMANESTI, Anul 2026, Numar persoane, 77
75-79 ani, Total, Suceava, 147786 CORNU LUNCII, Anul 2026, Numar persoane, 236
75-79 ani, Total, Suceava, 151497 COSNA, Anul 2026, Numar persoane, 49
75-79 ani, Total, Suceava, 147884 CRUCEA, Anul 2026, Numar persoane, 65
75-79 ani, Total, Suceava, 147937 DARMANESTI, Anul 2026, Numar persoane, 212
75-79 ani, Total, Suceava, 148097 DOLHESTI, Anul 2026, Numar persoane, 147
75-79 ani, Total, Suceava, 148202 DORNA CANDRENILOR, Anul 2026, Numar persoane, 108
75-79 ani, Total, Suceava, 148131 DORNA-ARINI, Anul 2026, Numar persoane, 92
75-79 ani, Total, Suceava, 148293 DORNESTI, Anul 2026, Numar persoane, 118
75-79 ani, Total, Suceava, 148328 DRAGOIESTI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Suceava, 148382 DRAGUSENI, Anul 2026, Numar persoane, 103
75-79 ani, Total, Suceava, 148426 DUMBRAVENI, Anul 2026, Numar persoane, 223
75-79 ani, Total, Suceava, 151488 FANTANA MARE, Anul 2026, Numar persoane, 75
75-79 ani, Total, Suceava, 148453 FANTANELE, Anul 2026, Numar persoane, 176
75-79 ani, Total, Suceava, 148514 FORASTI, Anul 2026, Numar persoane, 216
75-79 ani, Total, Suceava, 148667 FRATAUTII NOI, Anul 2026, Numar persoane, 191
75-79 ani, Total, Suceava, 148694 FRATAUTII VECHI, Anul 2026, Numar persoane, 196
75-79 ani, Total, Suceava, 148729 FRUMOSU, Anul 2026, Numar persoane, 133
75-79 ani, Total, Suceava, 148765 FUNDU MOLDOVEI, Anul 2026, Numar persoane, 181
75-79 ani, Total, Suceava, 148872 GALANESTI, Anul 2026, Numar persoane, 101
75-79 ani, Total, Suceava, 148916 GRAMESTI, Anul 2026, Numar persoane, 105
75-79 ani, Total, Suceava, 148970 GRANICESTI, Anul 2026, Numar persoane, 138
75-79 ani, Total, Suceava, 151512 HANTESTI, Anul 2026, Numar persoane, 145
75-79 ani, Total, Suceava, 151549 HARTOP, Anul 2026, Numar persoane, 66
75-79 ani, Total, Suceava, 149101 HORODNIC DE JOS, Anul 2026, Numar persoane, 85
75-79 ani, Total, Suceava, 151479 HORODNIC DE SUS, Anul 2026, Numar persoane, 118
75-79 ani, Total, Suceava, 149049 HORODNICENI, Anul 2026, Numar persoane, 179
75-79 ani, Total, Suceava, 149138 IACOBENI, Anul 2026, Numar persoane, 72
75-79 ani, Total, Suceava, 151442 IASLOVAT, Anul 2026, Numar persoane, 109
75-79 ani, Total, Suceava, 147660 ILISESTI, Anul 2026, Numar persoane, 90
75-79 ani, Total, Suceava, 146281 IPOTESTI, Anul 2026, Numar persoane, 231
75-79 ani, Total, Suceava, 149183 IZVOARELE SUCEVEI, Anul 2026, Numar persoane, 77
75-79 ani, Total, Suceava, 149316 MALINI, Anul 2026, Numar persoane, 233
75-79 ani, Total, Suceava, 149370 MANASTIREA HUMORULUI, Anul 2026, Numar persoane, 129
75-79 ani, Total, Suceava, 149290 MARGINEA, Anul 2026, Numar persoane, 252
75-79 ani, Total, Suceava, 146325 MITOCU DRAGOMIRNEI, Anul 2026, Numar persoane, 131
75-79 ani, Total, Suceava, 149414 MOARA, Anul 2026, Numar persoane, 160
75-79 ani, Total, Suceava, 149502 MOLDOVA-SULITA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Suceava, 149539 MOLDOVITA, Anul 2026, Numar persoane, 196
75-79 ani, Total, Suceava, 149584 MUSENITA, Anul 2026, Numar persoane, 53
75-79 ani, Total, Suceava, 149655 OSTRA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Suceava, 149753 PALTINOASA, Anul 2026, Numar persoane, 192
75-79 ani, Total, Suceava, 149682 PANACI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Suceava, 149780 PARTESTII DE JOS, Anul 2026, Numar persoane, 115
75-79 ani, Total, Suceava, 149833 PATRAUTI, Anul 2026, Numar persoane, 92
75-79 ani, Total, Suceava, 149851 POIANA STAMPEI, Anul 2026, Numar persoane, 78
75-79 ani, Total, Suceava, 151585 POIENI-SOLCA, Anul 2026, Numar persoane, 77
75-79 ani, Total, Suceava, 149931 POJORATA, Anul 2026, Numar persoane, 117
75-79 ani, Total, Suceava, 149968 PREUTESTI, Anul 2026, Numar persoane, 221
75-79 ani, Total, Suceava, 150043 PUTNA, Anul 2026, Numar persoane, 134
75-79 ani, Total, Suceava, 150070 RADASENI, Anul 2026, Numar persoane, 168
75-79 ani, Total, Suceava, 150114 RASCA, Anul 2026, Numar persoane, 156
75-79 ani, Total, Suceava, 150178 SADOVA, Anul 2026, Numar persoane, 110
75-79 ani, Total, Suceava, 150445 SARU DORNEI, Anul 2026, Numar persoane, 154
75-79 ani, Total, Suceava, 150196 SATU MARE, Anul 2026, Numar persoane, 113
75-79 ani, Total, Suceava, 146432 SCHEIA, Anul 2026, Numar persoane, 350
75-79 ani, Total, Suceava, 151460 SERBAUTI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Suceava, 150221 SIMINICEA, Anul 2026, Numar persoane, 141
75-79 ani, Total, Suceava, 150258 SLATINA, Anul 2026, Numar persoane, 162
75-79 ani, Total, Suceava, 150294 STRAJA, Anul 2026, Numar persoane, 177
75-79 ani, Total, Suceava, 150310 STROIESTI, Anul 2026, Numar persoane, 136
75-79 ani, Total, Suceava, 150356 STULPICANI, Anul 2026, Numar persoane, 189
75-79 ani, Total, Suceava, 150418 SUCEVITA, Anul 2026, Numar persoane, 84
75-79 ani, Total, Suceava, 150524 TODIRESTI, Anul 2026, Numar persoane, 231
75-79 ani, Total, Suceava, 150588 UDESTI, Anul 2026, Numar persoane, 264
75-79 ani, Total, Suceava, 150702 ULMA, Anul 2026, Numar persoane, 71
75-79 ani, Total, Suceava, 150766 VADU MOLDOVEI, Anul 2026, Numar persoane, 187
75-79 ani, Total, Suceava, 150891 VALEA MOLDOVEI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Suceava, 150935 VAMA, Anul 2026, Numar persoane, 180
75-79 ani, Total, Suceava, 150980 VATRA MOLDOVITEI, Anul 2026, Numar persoane, 161
75-79 ani, Total, Suceava, 151022 VERESTI, Anul 2026, Numar persoane, 190
75-79 ani, Total, Suceava, 151077 VICOVU DE JOS, Anul 2026, Numar persoane, 200
75-79 ani, Total, Suceava, 151558 VOITINEL, Anul 2026, Numar persoane, 92
75-79 ani, Total, Suceava, 151120 VOLOVAT, Anul 2026, Numar persoane, 137
75-79 ani, Total, Suceava, 151157 VULTURESTI, Anul 2026, Numar persoane, 131
75-79 ani, Total, Suceava, 151246 ZAMOSTEA, Anul 2026, Numar persoane, 99
75-79 ani, Total, Suceava, 151344 ZVORISTEA, Anul 2026, Numar persoane, 189
80-84 ani, Total, Suceava, 146263 MUNICIPIUL SUCEAVA, Anul 2026, Numar persoane, 1695
80-84 ani, Total, Suceava, 146502 MUNICIPIUL CAMPULUNG MOLDOVENESC, Anul 2026, Numar persoane, 415
80-84 ani, Total, Suceava, 146539 MUNICIPIUL FALTICENI, Anul 2026, Numar persoane, 392
80-84 ani, Total, Suceava, 146628 MUNICIPIUL RADAUTI, Anul 2026, Numar persoane, 490
80-84 ani, Total, Suceava, 146744 MUNICIPIUL VATRA DORNEI, Anul 2026, Numar persoane, 367
80-84 ani, Total, Suceava, 147358 ORAS BROSTENI, Anul 2026, Numar persoane, 133
80-84 ani, Total, Suceava, 147633 ORAS CAJVANA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Suceava, 148006 ORAS DOLHASCA, Anul 2026, Numar persoane, 174
80-84 ani, Total, Suceava, 148612 ORAS FRASIN, Anul 2026, Numar persoane, 121
80-84 ani, Total, Suceava, 146584 ORAS GURA HUMORULUI, Anul 2026, Numar persoane, 313
80-84 ani, Total, Suceava, 149227 ORAS LITENI, Anul 2026, Numar persoane, 155
80-84 ani, Total, Suceava, 146931 ORAS MILISAUTI, Anul 2026, Numar persoane, 96
80-84 ani, Total, Suceava, 146370 ORAS SALCEA, Anul 2026, Numar persoane, 160
80-84 ani, Total, Suceava, 146655 ORAS SIRET, Anul 2026, Numar persoane, 106
80-84 ani, Total, Suceava, 146708 ORAS SOLCA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Suceava, 151095 ORAS VICOVU DE SUS, Anul 2026, Numar persoane, 165
80-84 ani, Total, Suceava, 146799 ADANCATA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Suceava, 146860 ARBORE, Anul 2026, Numar persoane, 124
80-84 ani, Total, Suceava, 146904 BAIA, Anul 2026, Numar persoane, 92
80-84 ani, Total, Suceava, 151530 BALACEANA, Anul 2026, Numar persoane, 36
80-84 ani, Total, Suceava, 146995 BALCAUTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Suceava, 151576 BERCHISESTI, Anul 2026, Numar persoane, 46
80-84 ani, Total, Suceava, 147036 BILCA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Suceava, 147054 BOGDANESTI, Anul 2026, Numar persoane, 73
80-84 ani, Total, Suceava, 147072 BOROAIA, Anul 2026, Numar persoane, 113
80-84 ani, Total, Suceava, 147134 BOSANCI, Anul 2026, Numar persoane, 112
80-84 ani, Total, Suceava, 147161 BOTOSANA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Suceava, 147205 BREAZA, Anul 2026, Numar persoane, 34
80-84 ani, Total, Suceava, 147241 BRODINA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Suceava, 147465 BUNESTI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Suceava, 151521 BURLA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Suceava, 147526 CACICA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Suceava, 147580 CALAFINDESTI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Suceava, 151503 CAPU CAMPULUI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Suceava, 147713 CARLIBABA, Anul 2026, Numar persoane, 25
80-84 ani, Total, Suceava, 151451 CIOCANESTI, Anul 2026, Numar persoane, 34
80-84 ani, Total, Suceava, 151567 CIPRIAN PORUMBESCU, Anul 2026, Numar persoane, 26
80-84 ani, Total, Suceava, 151433 COMANESTI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Suceava, 147786 CORNU LUNCII, Anul 2026, Numar persoane, 140
80-84 ani, Total, Suceava, 151497 COSNA, Anul 2026, Numar persoane, 42
80-84 ani, Total, Suceava, 147884 CRUCEA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Suceava, 147937 DARMANESTI, Anul 2026, Numar persoane, 108
80-84 ani, Total, Suceava, 148097 DOLHESTI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Suceava, 148202 DORNA CANDRENILOR, Anul 2026, Numar persoane, 58
80-84 ani, Total, Suceava, 148131 DORNA-ARINI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Suceava, 148293 DORNESTI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Suceava, 148328 DRAGOIESTI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Suceava, 148382 DRAGUSENI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Suceava, 148426 DUMBRAVENI, Anul 2026, Numar persoane, 115
80-84 ani, Total, Suceava, 151488 FANTANA MARE, Anul 2026, Numar persoane, 60
80-84 ani, Total, Suceava, 148453 FANTANELE, Anul 2026, Numar persoane, 118
80-84 ani, Total, Suceava, 148514 FORASTI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Suceava, 148667 FRATAUTII NOI, Anul 2026, Numar persoane, 101
80-84 ani, Total, Suceava, 148694 FRATAUTII VECHI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Suceava, 148729 FRUMOSU, Anul 2026, Numar persoane, 76
80-84 ani, Total, Suceava, 148765 FUNDU MOLDOVEI, Anul 2026, Numar persoane, 96
80-84 ani, Total, Suceava, 148872 GALANESTI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Suceava, 148916 GRAMESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Suceava, 148970 GRANICESTI, Anul 2026, Numar persoane, 86
80-84 ani, Total, Suceava, 151512 HANTESTI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Suceava, 151549 HARTOP, Anul 2026, Numar persoane, 45
80-84 ani, Total, Suceava, 149101 HORODNIC DE JOS, Anul 2026, Numar persoane, 45
80-84 ani, Total, Suceava, 151479 HORODNIC DE SUS, Anul 2026, Numar persoane, 65
80-84 ani, Total, Suceava, 149049 HORODNICENI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Suceava, 149138 IACOBENI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Suceava, 151442 IASLOVAT, Anul 2026, Numar persoane, 46
80-84 ani, Total, Suceava, 147660 ILISESTI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Suceava, 146281 IPOTESTI, Anul 2026, Numar persoane, 115
80-84 ani, Total, Suceava, 149183 IZVOARELE SUCEVEI, Anul 2026, Numar persoane, 23
80-84 ani, Total, Suceava, 149316 MALINI, Anul 2026, Numar persoane, 107
80-84 ani, Total, Suceava, 149370 MANASTIREA HUMORULUI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Suceava, 149290 MARGINEA, Anul 2026, Numar persoane, 127
80-84 ani, Total, Suceava, 146325 MITOCU DRAGOMIRNEI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Suceava, 149414 MOARA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Suceava, 149502 MOLDOVA-SULITA, Anul 2026, Numar persoane, 31
80-84 ani, Total, Suceava, 149539 MOLDOVITA, Anul 2026, Numar persoane, 93
80-84 ani, Total, Suceava, 149584 MUSENITA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Suceava, 149655 OSTRA, Anul 2026, Numar persoane, 53
80-84 ani, Total, Suceava, 149753 PALTINOASA, Anul 2026, Numar persoane, 94
80-84 ani, Total, Suceava, 149682 PANACI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Suceava, 149780 PARTESTII DE JOS, Anul 2026, Numar persoane, 50
80-84 ani, Total, Suceava, 149833 PATRAUTI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Suceava, 149851 POIANA STAMPEI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Suceava, 151585 POIENI-SOLCA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Suceava, 149931 POJORATA, Anul 2026, Numar persoane, 69
80-84 ani, Total, Suceava, 149968 PREUTESTI, Anul 2026, Numar persoane, 108
80-84 ani, Total, Suceava, 150043 PUTNA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Suceava, 150070 RADASENI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Suceava, 150114 RASCA, Anul 2026, Numar persoane, 78
80-84 ani, Total, Suceava, 150178 SADOVA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Suceava, 150445 SARU DORNEI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Suceava, 150196 SATU MARE, Anul 2026, Numar persoane, 67
80-84 ani, Total, Suceava, 146432 SCHEIA, Anul 2026, Numar persoane, 156
80-84 ani, Total, Suceava, 151460 SERBAUTI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Suceava, 150221 SIMINICEA, Anul 2026, Numar persoane, 62
80-84 ani, Total, Suceava, 150258 SLATINA, Anul 2026, Numar persoane, 93
80-84 ani, Total, Suceava, 150294 STRAJA, Anul 2026, Numar persoane, 101
80-84 ani, Total, Suceava, 150310 STROIESTI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Suceava, 150356 STULPICANI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Suceava, 150418 SUCEVITA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Suceava, 150524 TODIRESTI, Anul 2026, Numar persoane, 122
80-84 ani, Total, Suceava, 150588 UDESTI, Anul 2026, Numar persoane, 177
80-84 ani, Total, Suceava, 150702 ULMA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Suceava, 150766 VADU MOLDOVEI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Suceava, 150891 VALEA MOLDOVEI, Anul 2026, Numar persoane, 63
80-84 ani, Total, Suceava, 150935 VAMA, Anul 2026, Numar persoane, 122
80-84 ani, Total, Suceava, 150980 VATRA MOLDOVITEI, Anul 2026, Numar persoane, 92
80-84 ani, Total, Suceava, 151022 VERESTI, Anul 2026, Numar persoane, 98
80-84 ani, Total, Suceava, 151077 VICOVU DE JOS, Anul 2026, Numar persoane, 103
80-84 ani, Total, Suceava, 151558 VOITINEL, Anul 2026, Numar persoane, 58
80-84 ani, Total, Suceava, 151120 VOLOVAT, Anul 2026, Numar persoane, 66
80-84 ani, Total, Suceava, 151157 VULTURESTI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Suceava, 151246 ZAMOSTEA, Anul 2026, Numar persoane, 59
80-84 ani, Total, Suceava, 151344 ZVORISTEA, Anul 2026, Numar persoane, 158
85 ani si peste, Total, Suceava, 146263 MUNICIPIUL SUCEAVA, Anul 2026, Numar persoane, 1570
85 ani si peste, Total, Suceava, 146502 MUNICIPIUL CAMPULUNG MOLDOVENESC, Anul 2026, Numar persoane, 420
85 ani si peste, Total, Suceava, 146539 MUNICIPIUL FALTICENI, Anul 2026, Numar persoane, 486
85 ani si peste, Total, Suceava, 146628 MUNICIPIUL RADAUTI, Anul 2026, Numar persoane, 495
85 ani si peste, Total, Suceava, 146744 MUNICIPIUL VATRA DORNEI, Anul 2026, Numar persoane, 386
85 ani si peste, Total, Suceava, 147358 ORAS BROSTENI, Anul 2026, Numar persoane, 140
85 ani si peste, Total, Suceava, 147633 ORAS CAJVANA, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Suceava, 148006 ORAS DOLHASCA, Anul 2026, Numar persoane, 321
85 ani si peste, Total, Suceava, 148612 ORAS FRASIN, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Suceava, 146584 ORAS GURA HUMORULUI, Anul 2026, Numar persoane, 316
85 ani si peste, Total, Suceava, 149227 ORAS LITENI, Anul 2026, Numar persoane, 233
85 ani si peste, Total, Suceava, 146931 ORAS MILISAUTI, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Suceava, 146370 ORAS SALCEA, Anul 2026, Numar persoane, 160
85 ani si peste, Total, Suceava, 146655 ORAS SIRET, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Suceava, 146708 ORAS SOLCA, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Suceava, 151095 ORAS VICOVU DE SUS, Anul 2026, Numar persoane, 191
85 ani si peste, Total, Suceava, 146799 ADANCATA, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Suceava, 146860 ARBORE, Anul 2026, Numar persoane, 155
85 ani si peste, Total, Suceava, 146904 BAIA, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Suceava, 151530 BALACEANA, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Suceava, 146995 BALCAUTI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Suceava, 151576 BERCHISESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Suceava, 147036 BILCA, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Suceava, 147054 BOGDANESTI, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Suceava, 147072 BOROAIA, Anul 2026, Numar persoane, 148
85 ani si peste, Total, Suceava, 147134 BOSANCI, Anul 2026, Numar persoane, 157
85 ani si peste, Total, Suceava, 147161 BOTOSANA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Suceava, 147205 BREAZA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Suceava, 147241 BRODINA, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Suceava, 147465 BUNESTI, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Suceava, 151521 BURLA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Suceava, 147526 CACICA, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Suceava, 147580 CALAFINDESTI, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Suceava, 151503 CAPU CAMPULUI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Suceava, 147713 CARLIBABA, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Suceava, 151451 CIOCANESTI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Suceava, 151567 CIPRIAN PORUMBESCU, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Suceava, 151433 COMANESTI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Suceava, 147786 CORNU LUNCII, Anul 2026, Numar persoane, 192
85 ani si peste, Total, Suceava, 151497 COSNA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Suceava, 147884 CRUCEA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Suceava, 147937 DARMANESTI, Anul 2026, Numar persoane, 164
85 ani si peste, Total, Suceava, 148097 DOLHESTI, Anul 2026, Numar persoane, 139
85 ani si peste, Total, Suceava, 148202 DORNA CANDRENILOR, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Suceava, 148131 DORNA-ARINI, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Suceava, 148293 DORNESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Suceava, 148328 DRAGOIESTI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Suceava, 148382 DRAGUSENI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Suceava, 148426 DUMBRAVENI, Anul 2026, Numar persoane, 146
