Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Calarasi, 94768 VLAD TEPES, Anul 2026, Numar persoane, 103
80-84 ani, Total, Calarasi, 92569 MUNICIPIUL CALARASI, Anul 2026, Numar persoane, 1179
80-84 ani, Total, Calarasi, 100610 MUNICIPIUL OLTENITA, Anul 2026, Numar persoane, 507
80-84 ani, Total, Calarasi, 101458 ORAS BUDESTI, Anul 2026, Numar persoane, 116
80-84 ani, Total, Calarasi, 103032 ORAS FUNDULEA, Anul 2026, Numar persoane, 141
80-84 ani, Total, Calarasi, 93888 ORAS LEHLIU-GARA, Anul 2026, Numar persoane, 145
80-84 ani, Total, Calarasi, 94125 ALEXANDRU ODOBESCU, Anul 2026, Numar persoane, 81
80-84 ani, Total, Calarasi, 101083 BELCIUGATELE, Anul 2026, Numar persoane, 41
80-84 ani, Total, Calarasi, 92961 BORCEA, Anul 2026, Numar persoane, 191
80-84 ani, Total, Calarasi, 101724 CASCIOARELE, Anul 2026, Numar persoane, 63
80-84 ani, Total, Calarasi, 101804 CHIRNOGI, Anul 2026, Numar persoane, 205
80-84 ani, Total, Calarasi, 101822 CHISELET, Anul 2026, Numar persoane, 70
80-84 ani, Total, Calarasi, 93085 CIOCANESTI, Anul 2026, Numar persoane, 111
80-84 ani, Total, Calarasi, 180055 CRIVAT, Anul 2026, Numar persoane, 67
80-84 ani, Total, Calarasi, 102419 CURCANI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Calarasi, 93281 CUZA VODA, Anul 2026, Numar persoane, 95
80-84 ani, Total, Calarasi, 93325 DICHISENI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Calarasi, 93370 DOR MARUNT, Anul 2026, Numar persoane, 112
80-84 ani, Total, Calarasi, 93441 DOROBANTU, Anul 2026, Numar persoane, 101
80-84 ani, Total, Calarasi, 93487 DRAGALINA, Anul 2026, Numar persoane, 143
80-84 ani, Total, Calarasi, 93539 DRAGOS VODA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Calarasi, 102838 FRASINET, Anul 2026, Numar persoane, 46
80-84 ani, Total, Calarasi, 102945 FRUMUSANI, Anul 2026, Numar persoane, 88
80-84 ani, Total, Calarasi, 103014 FUNDENI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Calarasi, 179962 GALBINASI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Calarasi, 93664 GRADISTEA, Anul 2026, Numar persoane, 125
80-84 ani, Total, Calarasi, 103568 GURBANESTI, Anul 2026, Numar persoane, 35
80-84 ani, Total, Calarasi, 103764 ILEANA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Calarasi, 93771 INDEPENDENTA, Anul 2026, Numar persoane, 95
