Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Vrancea, 175466 BROSTENI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Vrancea, 174780 CAMPINEANCA, Anul 2026, Numar persoane, 95
80-84 ani, Total, Vrancea, 175670 CAMPURI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Vrancea, 175732 CARLIGELE, Anul 2026, Numar persoane, 81
80-84 ani, Total, Vrancea, 175509 CHIOJDENI, Anul 2026, Numar persoane, 53
80-84 ani, Total, Vrancea, 175590 CIORASTI, Anul 2026, Numar persoane, 129
80-84 ani, Total, Vrancea, 175787 CORBITA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Vrancea, 175885 COTESTI, Anul 2026, Numar persoane, 105
80-84 ani, Total, Vrancea, 175938 DUMBRAVENI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Vrancea, 175983 DUMITRESTI, Anul 2026, Numar persoane, 139
80-84 ani, Total, Vrancea, 176150 FITIONESTI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Vrancea, 176212 GAROAFA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Vrancea, 174824 GOLESTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Vrancea, 178938 GOLOGANU, Anul 2026, Numar persoane, 109
80-84 ani, Total, Vrancea, 176301 GUGESTI, Anul 2026, Numar persoane, 110
80-84 ani, Total, Vrancea, 176338 GURA CALITEI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Vrancea, 176445 HOMOCEA, Anul 2026, Numar persoane, 102
80-84 ani, Total, Vrancea, 176506 JARISTEA, Anul 2026, Numar persoane, 94
80-84 ani, Total, Vrancea, 176551 JITIA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Vrancea, 176613 MAICANESTI, Anul 2026, Numar persoane, 190
80-84 ani, Total, Vrancea, 176686 MERA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Vrancea, 176748 MILCOVUL, Anul 2026, Numar persoane, 82
80-84 ani, Total, Vrancea, 176793 MOVILITA, Anul 2026, Numar persoane, 91
80-84 ani, Total, Vrancea, 176855 NANESTI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Vrancea, 176891 NARUJA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Vrancea, 178885 NEGRILESTI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Vrancea, 176944 NEREJU, Anul 2026, Numar persoane, 79
80-84 ani, Total, Vrancea, 177003 NISTORESTI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Vrancea, 178947 OBREJITA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Vrancea, 177101 PALTIN, Anul 2026, Numar persoane, 47
80-84 ani, Total, Vrancea, 178910 PAULESTI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Vrancea, 177236 PAUNESTI, Anul 2026, Numar persoane, 146
80-84 ani, Total, Vrancea, 178894 PLOSCUTENI, Anul 2026, Numar persoane, 44
80-84 ani, Total, Vrancea, 177263 POIANA CRISTEI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Vrancea, 178901 POPESTI, Anul 2026, Numar persoane, 87
80-84 ani, Total, Vrancea, 177352 PUFESTI, Anul 2026, Numar persoane, 77
80-84 ani, Total, Vrancea, 177405 RACOASA, Anul 2026, Numar persoane, 87
80-84 ani, Total, Vrancea, 178956 RASTOACA, Anul 2026, Numar persoane, 79
80-84 ani, Total, Vrancea, 177469 REGHIU, Anul 2026, Numar persoane, 48
80-84 ani, Total, Vrancea, 177557 RUGINESTI, Anul 2026, Numar persoane, 121
80-84 ani, Total, Vrancea, 177600 SIHLEA, Anul 2026, Numar persoane, 128
80-84 ani, Total, Vrancea, 177655 SLOBOZIA BRADULUI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Vrancea, 177726 SLOBOZIA CIORASTI, Anul 2026, Numar persoane, 46
80-84 ani, Total, Vrancea, 177762 SOVEJA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Vrancea, 178965 SPULBER, Anul 2026, Numar persoane, 24
80-84 ani, Total, Vrancea, 177799 STRAOANE, Anul 2026, Numar persoane, 94
80-84 ani, Total, Vrancea, 177842 SURAIA, Anul 2026, Numar persoane, 138
80-84 ani, Total, Vrancea, 178046 TAMBOESTI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Vrancea, 177879 TANASOAIA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Vrancea, 177986 TATARANU, Anul 2026, Numar persoane, 152
80-84 ani, Total, Vrancea, 178180 TIFESTI, Anul 2026, Numar persoane, 123
80-84 ani, Total, Vrancea, 178117 TULNICI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Vrancea, 178279 URECHESTI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Vrancea, 178313 VALEA SARII, Anul 2026, Numar persoane, 64
80-84 ani, Total, Vrancea, 178607 VANATORI, Anul 2026, Numar persoane, 123
80-84 ani, Total, Vrancea, 178689 VARTESCOIU, Anul 2026, Numar persoane, 70
80-84 ani, Total, Vrancea, 178377 VIDRA, Anul 2026, Numar persoane, 156
80-84 ani, Total, Vrancea, 178475 VINTILEASCA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Vrancea, 178545 VIZANTEA-LIVEZI, Anul 2026, Numar persoane, 92
80-84 ani, Total, Vrancea, 178750 VRANCIOAIA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Vrancea, 178821 VULTURU, Anul 2026, Numar persoane, 200
85 ani si peste, Total, Vrancea, 174744 MUNICIPIUL FOCSANI, Anul 2026, Numar persoane, 1154
85 ani si peste, Total, Vrancea, 174860 MUNICIPIUL ADJUD, Anul 2026, Numar persoane, 286
85 ani si peste, Total, Vrancea, 174922 ORAS MARASESTI, Anul 2026, Numar persoane, 162
85 ani si peste, Total, Vrancea, 175019 ORAS ODOBESTI, Anul 2026, Numar persoane, 140
85 ani si peste, Total, Vrancea, 175055 ORAS PANCIU, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Vrancea, 175126 ANDREIASU DE JOS, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Vrancea, 175206 BALESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Vrancea, 175224 BARSESTI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Vrancea, 178929 BILIESTI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Vrancea, 175260 BOGHESTI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Vrancea, 175368 BOLOTESTI, Anul 2026, Numar persoane, 127
85 ani si peste, Total, Vrancea, 175439 BORDESTI, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Vrancea, 175466 BROSTENI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Vrancea, 174780 CAMPINEANCA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Vrancea, 175670 CAMPURI, Anul 2026, Numar persoane, 127
85 ani si peste, Total, Vrancea, 175732 CARLIGELE, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Vrancea, 175509 CHIOJDENI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Vrancea, 175590 CIORASTI, Anul 2026, Numar persoane, 181
85 ani si peste, Total, Vrancea, 175787 CORBITA, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Vrancea, 175885 COTESTI, Anul 2026, Numar persoane, 143
85 ani si peste, Total, Vrancea, 175938 DUMBRAVENI, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Vrancea, 175983 DUMITRESTI, Anul 2026, Numar persoane, 175
85 ani si peste, Total, Vrancea, 176150 FITIONESTI, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Vrancea, 176212 GAROAFA, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Vrancea, 174824 GOLESTI, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Vrancea, 178938 GOLOGANU, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Vrancea, 176301 GUGESTI, Anul 2026, Numar persoane, 141
85 ani si peste, Total, Vrancea, 176338 GURA CALITEI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Vrancea, 176445 HOMOCEA, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Vrancea, 176506 JARISTEA, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Vrancea, 176551 JITIA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Vrancea, 176613 MAICANESTI, Anul 2026, Numar persoane, 237
85 ani si peste, Total, Vrancea, 176686 MERA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Vrancea, 176748 MILCOVUL, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Vrancea, 176793 MOVILITA, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Vrancea, 176855 NANESTI, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Vrancea, 176891 NARUJA, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Vrancea, 178885 NEGRILESTI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Vrancea, 176944 NEREJU, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Vrancea, 177003 NISTORESTI, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Vrancea, 178947 OBREJITA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Vrancea, 177101 PALTIN, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Vrancea, 178910 PAULESTI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Vrancea, 177236 PAUNESTI, Anul 2026, Numar persoane, 144
85 ani si peste, Total, Vrancea, 178894 PLOSCUTENI, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Vrancea, 177263 POIANA CRISTEI, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Vrancea, 178901 POPESTI, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Vrancea, 177352 PUFESTI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Vrancea, 177405 RACOASA, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Vrancea, 178956 RASTOACA, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Vrancea, 177469 REGHIU, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Vrancea, 177557 RUGINESTI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Vrancea, 177600 SIHLEA, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Vrancea, 177655 SLOBOZIA BRADULUI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Vrancea, 177726 SLOBOZIA CIORASTI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Vrancea, 177762 SOVEJA, Anul 2026, Numar persoane, 125
85 ani si peste, Total, Vrancea, 178965 SPULBER, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Vrancea, 177799 STRAOANE, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Vrancea, 177842 SURAIA, Anul 2026, Numar persoane, 128
85 ani si peste, Total, Vrancea, 178046 TAMBOESTI, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Vrancea, 177879 TANASOAIA, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Vrancea, 177986 TATARANU, Anul 2026, Numar persoane, 173
85 ani si peste, Total, Vrancea, 178180 TIFESTI, Anul 2026, Numar persoane, 140
85 ani si peste, Total, Vrancea, 178117 TULNICI, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Vrancea, 178279 URECHESTI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Vrancea, 178313 VALEA SARII, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Vrancea, 178607 VANATORI, Anul 2026, Numar persoane, 141
85 ani si peste, Total, Vrancea, 178689 VARTESCOIU, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Vrancea, 178377 VIDRA, Anul 2026, Numar persoane, 186
85 ani si peste, Total, Vrancea, 178475 VINTILEASCA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Vrancea, 178545 VIZANTEA-LIVEZI, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Vrancea, 178750 VRANCIOAIA, Anul 2026, Numar persoane, 128
85 ani si peste, Total, Vrancea, 178821 VULTURU, Anul 2026, Numar persoane, 255
