Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Ialomita, 93101 CIOCHINA, Anul 2026, Numar persoane, 93
80-84 ani, Total, Ialomita, 93156 CIULNITA, Anul 2026, Numar persoane, 44
80-84 ani, Total, Ialomita, 93209 COCORA, Anul 2026, Numar persoane, 48
80-84 ani, Total, Ialomita, 179971 COLELIA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Ialomita, 93236 COSAMBESTI, Anul 2026, Numar persoane, 44
80-84 ani, Total, Ialomita, 102240 COSERENI, Anul 2026, Numar persoane, 154
80-84 ani, Total, Ialomita, 102641 DRAGOESTI, Anul 2026, Numar persoane, 21
80-84 ani, Total, Ialomita, 102703 DRIDU, Anul 2026, Numar persoane, 76
80-84 ani, Total, Ialomita, 93575 FACAENI, Anul 2026, Numar persoane, 129
80-84 ani, Total, Ialomita, 103283 GARBOVI, Anul 2026, Numar persoane, 131
80-84 ani, Total, Ialomita, 93600 GHEORGHE DOJA, Anul 2026, Numar persoane, 96
80-84 ani, Total, Ialomita, 93628 GHEORGHE LAZAR, Anul 2026, Numar persoane, 50
80-84 ani, Total, Ialomita, 93646 GIURGENI, Anul 2026, Numar persoane, 27
80-84 ani, Total, Ialomita, 93717 GRINDU, Anul 2026, Numar persoane, 83
80-84 ani, Total, Ialomita, 93735 GRIVITA, Anul 2026, Numar persoane, 96
80-84 ani, Total, Ialomita, 180046 GURA IALOMITEI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Ialomita, 103862 ION ROATA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Ialomita, 103960 JILAVELE, Anul 2026, Numar persoane, 104
80-84 ani, Total, Ialomita, 179800 MAIA, Anul 2026, Numar persoane, 53
80-84 ani, Total, Ialomita, 100736 MANASIA, Anul 2026, Numar persoane, 108
80-84 ani, Total, Ialomita, 179980 MARCULESTI, Anul 2026, Numar persoane, 35
80-84 ani, Total, Ialomita, 93995 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 61
80-84 ani, Total, Ialomita, 94045 MILOSESTI, Anul 2026, Numar persoane, 89
