Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete stomatologice, Proprietate privata, Calarasi, 93281 CUZA VODA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 93370 DOR MARUNT, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 93441 DOROBANTU, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Calarasi, 93487 DRAGALINA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 102945 FRUMUSANI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 103014 FUNDENI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 93664 GRADISTEA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 103764 ILEANA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 93815 JEGALIA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 93931 LUPSANU, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 104181 MANASTIREA, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Calarasi, 92587 MODELU, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Calarasi, 94223 PERISORU, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Calarasi, 104751 RADOVANU, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 105384 SOLDANU, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 105259 SPANTOV, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Calarasi, 94562 STEFAN CEL MARE, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 94606 ULMU, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Calarasi, 94651 UNIREA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Calarasi, 105829 VASILATI, Anul 2024, Numar, 3
Cabinete stomatologice, Proprietate privata, Calarasi, 94768 VLAD TEPES, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 92569 MUNICIPIUL CALARASI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 100610 MUNICIPIUL OLTENITA, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 101458 ORAS BUDESTI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 103032 ORAS FUNDULEA, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 93888 ORAS LEHLIU-GARA, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 93370 DOR MARUNT, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 93441 DOROBANTU, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 102838 FRASINET, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 103568 GURBANESTI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 100638 MITRENI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 105222 SOHATU, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Calarasi, 105712 VALEA ARGOVEI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 92569 MUNICIPIUL CALARASI, Anul 2024, Numar, 134
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 100610 MUNICIPIUL OLTENITA, Anul 2024, Numar, 73
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 101458 ORAS BUDESTI, Anul 2024, Numar, 8
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 103032 ORAS FUNDULEA, Anul 2024, Numar, 14
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 93888 ORAS LEHLIU-GARA, Anul 2024, Numar, 7
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 93370 DOR MARUNT, Anul 2024, Numar, 2
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 93441 DOROBANTU, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 102838 FRASINET, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 103568 GURBANESTI, Anul 2024, Numar, 2
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 93815 JEGALIA, Anul 2024, Numar, 2
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 100638 MITRENI, Anul 2024, Numar, 16
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 105222 SOHATU, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, Calarasi, 105712 VALEA ARGOVEI, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Calarasi, 92569 MUNICIPIUL CALARASI, Anul 2024, Numar, 2
Farmacii, Proprietate publica, Calarasi, 100610 MUNICIPIUL OLTENITA, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Calarasi, 101458 ORAS BUDESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Calarasi, 103032 ORAS FUNDULEA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Calarasi, 93888 ORAS LEHLIU-GARA, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Calarasi, 94125 ALEXANDRU ODOBESCU, Anul 2024, Numar, 0
