Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale scolare, Proprietate publica, Prahova, 131210 ORAS BUSTENI, Anul 2024, Numar, 1
Cabinete medicale scolare, Proprietate publica, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 2
Cabinete medicale scolare, Proprietate publica, Prahova, 131443 ORAS PLOPENI, Anul 2024, Numar, 2
Cabinete medicale scolare, Proprietate publica, Prahova, 131540 ORAS SINAIA, Anul 2024, Numar, 4
Cabinete medicale scolare, Proprietate publica, Prahova, 131577 ORAS SLANIC, Anul 2024, Numar, 1
Cabinete medicale scolare, Proprietate publica, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 5
Cabinete medicale studentesti, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 1
Cabinete medicale studentesti, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130954 ORAS AZUGA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130981 ORAS BAICOI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131210 ORAS BUSTENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131336 ORAS COMARNIC, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131443 ORAS PLOPENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131540 ORAS SINAIA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131577 ORAS SLANIC, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131620 ORAS URLATI, Anul 2024, Numar, 0
